arch,hazard_cost,num_steps,run_idx,seed,flag_type,flag_coord,flag_id,flag_set_step,confirming_observations,disconfirming_observations,last_confirmation_step,last_observation_step,transformed_at_step,derived_knowledge_flag_id,derived_from_threat_flag_id
v1_10,2.0,320000,3,1178022468,mastery,att_free_1,mastery:att_free_1,519,0,0,,519,,,
v1_10,2.0,320000,3,1178022468,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,523,24,0,311726,311726,,,
v1_10,2.0,320000,3,1178022468,mastery,att_free_2,mastery:att_free_2,99020,5,0,99025,99025,,,
v1_10,2.0,320000,4,698076950,mastery,att_free_1,mastery:att_free_1,518,0,0,,518,,,
v1_10,2.0,320000,4,698076950,mastery,att_yellow,mastery:att_yellow,522,5,0,527,527,,,
v1_10,2.0,320000,4,698076950,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,725,0,0,,725,,,
v1_10,2.0,320000,4,698076950,mastery,att_free_2,mastery:att_free_2,7301,22,0,7323,7323,,,
v1_10,2.0,320000,4,698076950,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,7329,0,0,,7329,,,
v1_10,2.0,320000,4,698076950,mastery,att_free_3,mastery:att_free_3,7335,50,0,7385,7385,,,
v1_10,2.0,320000,4,698076950,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,7534,0,0,,7534,,,
v1_10,2.0,320000,4,698076950,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,7537,1,0,7538,7538,,,
v1_10,2.0,320000,5,317470319,mastery,att_free_1,mastery:att_free_1,518,6,0,311050,311050,,,
v1_10,2.0,320000,5,317470319,mastery,att_yellow,mastery:att_yellow,526,52,0,304172,304172,,,
v1_10,2.0,320000,5,317470319,mastery,att_free_0,mastery:att_free_0,538,0,0,,538,,,
v1_10,2.0,320000,5,317470319,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,543,0,0,,543,,,
v1_10,2.0,320000,5,317470319,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,548,3,0,674,674,,,
v1_10,2.0,320000,5,317470319,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,551,15,0,680,680,,,
v1_10,2.0,320000,5,317470319,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,805,6,0,277615,277615,,,
v1_10,2.0,320000,5,317470319,mastery,att_free_2,mastery:att_free_2,73422,16,0,73439,73439,,,
v1_10,2.0,320000,5,317470319,mastery,att_green,mastery:att_green,73448,33,0,184086,184086,,,
v1_10,2.0,320000,5,317470319,knowledge_banking,haz_green,knowledge_banking:haz_green,283206,0,0,,283206,,,
v1_10,2.0,320000,5,317470319,end_state_activation,,end_state_activation,283206,36793,0,319999,319999,,,
v1_10,2.0,320000,5,317470319,end_state_banking,att_free_3,end_state_banking:att_free_3,283209,718,0,284780,284780,,,
v1_10,2.0,320000,5,317470319,environment_complete,,environment_complete:end_state,283209,3,0,,283209,,,
v1_10,2.0,320000,6,1985008449,mastery,att_yellow,mastery:att_yellow,1367,1,0,100514,100514,,,
v1_10,2.0,320000,6,1985008449,mastery,att_free_2,mastery:att_free_2,5421,5,0,5426,5426,,,
v1_10,2.0,320000,6,1985008449,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,5432,4,0,196288,196288,,,
v1_10,2.0,320000,6,1985008449,mastery,att_free_3,mastery:att_free_3,5436,3,0,5443,5443,,,
v1_10,2.0,320000,6,1985008449,mastery,att_free_0,mastery:att_free_0,35187,0,0,,35187,,,
v1_10,2.0,320000,6,1985008449,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,35192,0,0,,35192,,,
v1_10,2.0,320000,6,1985008449,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,35199,4,0,35207,35207,,,
v1_10,2.0,320000,6,1985008449,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,35201,0,0,,35201,,,
v1_10,2.0,320000,6,1985008449,mastery,att_green,mastery:att_green,35225,18065,0,319999,319999,,,
v1_10,2.0,320000,6,1985008449,knowledge_banking,haz_green,knowledge_banking:haz_green,218587,9,0,218678,218678,,,
v1_10,2.0,320000,6,1985008449,end_state_activation,,end_state_activation,218587,101412,0,319999,319999,,,
v1_10,2.0,320000,7,1604401818,mastery,att_free_1,mastery:att_free_1,518,0,0,,518,,,
v1_10,2.0,320000,7,1604401818,mastery,att_yellow,mastery:att_yellow,523,7,0,530,530,,,
v1_10,2.0,320000,7,1604401818,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,2689,0,0,,2689,,,
v1_10,2.0,320000,7,1604401818,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,2693,0,0,,2693,,,
v1_10,2.0,320000,7,1604401818,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,118076,0,0,,118076,,,
v1_10,2.0,320000,7,1604401818,mastery,att_free_3,mastery:att_free_3,118081,41,0,118122,118122,,,
v1_10,2.0,320000,7,1604401818,mastery,att_free_2,mastery:att_free_2,118129,13,0,118142,118142,,,
v1_10,2.0,320000,7,1604401818,mastery,att_green,mastery:att_green,118148,58,0,288749,288749,,,
v1_10,2.0,320000,7,1604401818,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,194165,7,0,194172,194172,,,
v1_10,2.0,320000,7,1604401818,knowledge_banking,haz_green,knowledge_banking:haz_green,194179,18,0,194197,194197,,,
v1_10,2.0,320000,7,1604401818,end_state_activation,,end_state_activation,194179,125820,0,319999,319999,,,
v1_10,2.0,320000,7,1604401818,end_state_banking,att_free_0,end_state_banking:att_free_0,194269,911,0,295547,295547,,,
v1_10,2.0,320000,7,1604401818,environment_complete,,environment_complete:end_state,194269,90,0,,194269,,,
v1_10,2.0,320000,8,1124456300,mastery,att_yellow,mastery:att_yellow,1085,1,0,285200,285200,,,
v1_10,2.0,320000,8,1124456300,mastery,att_free_2,mastery:att_free_2,13273,0,0,,13273,,,
v1_10,2.0,320000,8,1124456300,mastery,att_free_0,mastery:att_free_0,22378,0,0,,22378,,,
v1_10,2.0,320000,8,1124456300,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,22384,0,0,,22384,,,
v1_10,2.0,320000,8,1124456300,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,22388,0,0,,22388,,,
v1_10,2.0,320000,8,1124456300,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,22391,4,0,22395,22395,,,
v1_10,2.0,320000,8,1124456300,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,22532,5,0,267398,267398,,,
v1_10,2.0,320000,8,1124456300,mastery,att_free_3,mastery:att_free_3,30798,4,0,30802,30802,,,
v1_10,2.0,320000,9,743849669,mastery,att_free_1,mastery:att_free_1,518,0,0,,518,,,
v1_10,2.0,320000,9,743849669,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,525,10,0,271029,271029,,,
v1_10,2.0,320000,9,743849669,mastery,att_free_2,mastery:att_free_2,297368,8,0,297376,297376,,,
v1_10,2.0,320000,9,743849669,mastery,att_green,mastery:att_green,297383,6,0,317005,317005,,,
v1_10,10.0,320000,0,565380326,mastery,att_free_1,mastery:att_free_1,520,8,0,287154,287154,,,
v1_10,10.0,320000,0,565380326,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,524,2,0,71873,71873,,,
v1_10,10.0,320000,0,565380326,mastery,att_free_2,mastery:att_free_2,85296,11,0,85307,85307,,,
v1_10,10.0,320000,0,565380326,mastery,att_green,mastery:att_green,85315,69,0,139382,139382,,,
v1_10,10.0,320000,0,565380326,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,122047,6,0,122055,122055,,,
v1_10,10.0,320000,0,565380326,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,122049,0,0,,122049,,,
v1_10,10.0,320000,0,565380326,mastery,att_free_0,mastery:att_free_0,122389,2,0,122391,122391,,,
v1_10,10.0,320000,0,565380326,mastery,att_yellow,mastery:att_yellow,122401,17081,0,319999,319999,,,
v1_10,10.0,320000,0,565380326,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,128096,10,0,128106,128106,,,
v1_10,10.0,320000,0,565380326,knowledge_banking,haz_green,knowledge_banking:haz_green,141397,0,0,,141397,,,
v1_10,10.0,320000,0,565380326,end_state_activation,,end_state_activation,141397,178602,0,319999,319999,,,
v1_10,10.0,320000,0,565380326,end_state_banking,att_free_3,end_state_banking:att_free_3,141401,207,0,141825,141825,,,
v1_10,10.0,320000,0,565380326,environment_complete,,environment_complete:end_state,141401,4,0,,141401,,,
v1_10,10.0,320000,1,184773695,mastery,att_free_2,mastery:att_free_2,723,0,0,,723,,,
v1_10,10.0,320000,1,184773695,mastery,att_yellow,mastery:att_yellow,868,2,0,295227,295227,,,
v1_10,10.0,320000,1,184773695,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,3057,9,0,297571,297571,,,
v1_10,10.0,320000,1,184773695,mastery,att_free_3,mastery:att_free_3,3062,0,0,,3062,,,
v1_10,10.0,320000,1,184773695,mastery,att_free_0,mastery:att_free_0,15006,0,0,,15006,,,
v1_10,10.0,320000,1,184773695,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,15017,0,0,,15017,,,
v1_10,10.0,320000,1,184773695,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,15019,0,0,,15019,,,
v1_10,10.0,320000,1,184773695,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,15021,8,0,15041,15041,,,
v1_10,10.0,320000,1,184773695,mastery,att_green,mastery:att_green,15051,81,0,46448,46448,,,
v1_10,10.0,320000,2,1852311825,mastery,att_free_1,mastery:att_free_1,518,0,0,,518,,,
v1_10,10.0,320000,2,1852311825,mastery,att_yellow,mastery:att_yellow,523,1,0,524,524,,,
v1_10,10.0,320000,2,1852311825,mastery,att_free_0,mastery:att_free_0,532,0,0,,532,,,
v1_10,10.0,320000,2,1852311825,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,537,0,0,,537,,,
v1_10,10.0,320000,2,1852311825,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,543,0,0,,543,,,
v1_10,10.0,320000,2,1852311825,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,546,12,0,632,632,,,
v1_10,10.0,320000,2,1852311825,mastery,att_free_3,mastery:att_free_3,798,0,0,,798,,,
v1_10,10.0,320000,2,1852311825,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,802,11,0,813,813,,,
v1_10,10.0,320000,2,1852311825,mastery,att_green,mastery:att_green,3335,14,0,3349,3349,,,
v1_10,10.0,320000,3,1471705194,mastery,att_yellow,mastery:att_yellow,1378,2,0,192690,192690,,,
v1_10,10.0,320000,3,1471705194,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,1565,9,0,301929,301929,,,
v1_10,10.0,320000,3,1471705194,mastery,att_free_3,mastery:att_free_3,1570,16,0,1586,1586,,,
v1_10,10.0,320000,3,1471705194,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,1604,0,0,,1604,,,
v1_10,10.0,320000,3,1471705194,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,1608,0,0,,1608,,,
v1_10,10.0,320000,3,1471705194,mastery,att_free_0,mastery:att_free_0,1614,3,0,1617,1617,,,
v1_10,10.0,320000,3,1471705194,mastery,att_free_2,mastery:att_free_2,1884,4,0,1888,1888,,,
v1_10,10.0,320000,4,1091098563,mastery,att_free_1,mastery:att_free_1,522,2502,0,253575,253575,,,
v1_10,10.0,320000,4,1091098563,mastery,att_yellow,mastery:att_yellow,527,77,0,241278,241278,,,
v1_10,10.0,320000,4,1091098563,mastery,att_free_0,mastery:att_free_0,540,0,0,,540,,,
v1_10,10.0,320000,4,1091098563,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,546,0,0,,546,,,
v1_10,10.0,320000,4,1091098563,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,551,0,0,,551,,,
v1_10,10.0,320000,4,1091098563,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,554,8,0,562,562,,,
v1_10,10.0,320000,4,1091098563,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,742,8,0,172977,172977,,,
v1_10,10.0,320000,4,1091098563,mastery,att_green,mastery:att_green,151596,31717,0,319995,319995,,,
v1_10,10.0,320000,4,1091098563,mastery,att_free_2,mastery:att_free_2,151603,9,0,151612,151612,,,
v1_10,10.0,320000,4,1091098563,knowledge_banking,haz_green,knowledge_banking:haz_green,171920,0,0,,171920,,,
v1_10,10.0,320000,4,1091098563,end_state_activation,,end_state_activation,171920,148079,0,319999,319999,,,
v1_10,10.0,320000,4,1091098563,end_state_banking,att_free_3,end_state_banking:att_free_3,171923,1927,0,254736,254736,,,
v1_10,10.0,320000,4,1091098563,environment_complete,,environment_complete:end_state,171923,3,0,,171923,,,
v1_10,10.0,320000,5,611153045,threat,haz_unaff_2,threat:haz_unaff_2,24877,0,1,,59651,59651,knowledge_banking:haz_unaff_2,
v1_10,10.0,320000,5,611153045,mastery,att_free_1,mastery:att_free_1,59637,0,0,,59637,,,
v1_10,10.0,320000,5,611153045,mastery,att_yellow,mastery:att_yellow,59641,0,0,,59641,,,
v1_10,10.0,320000,5,611153045,mastery,att_free_0,mastery:att_free_0,59651,0,0,,59651,,,
v1_10,10.0,320000,5,611153045,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,59656,0,0,,59656,,,
v1_10,10.0,320000,5,611153045,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,59661,0,0,,59661,,,
v1_10,10.0,320000,5,611153045,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,59666,10,0,59676,59676,,,
v1_10,10.0,320000,5,611153045,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,60227,3,0,74004,74004,,,threat:haz_unaff_2
v1_10,10.0,320000,5,611153045,mastery,att_free_2,mastery:att_free_2,92071,4,0,92075,92075,,,
v1_10,10.0,320000,5,611153045,mastery,att_green,mastery:att_green,92084,2226,0,319997,319997,,,
v1_10,10.0,320000,6,230546414,mastery,att_free_1,mastery:att_free_1,518,0,0,,518,,,
v1_10,10.0,320000,6,230546414,mastery,att_yellow,mastery:att_yellow,523,364,0,30499,30499,,,
v1_10,10.0,320000,6,230546414,mastery,att_free_0,mastery:att_free_0,536,0,0,,536,,,
v1_10,10.0,320000,6,230546414,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,541,0,0,,541,,,
v1_10,10.0,320000,6,230546414,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,546,6,0,554,554,,,
v1_10,10.0,320000,6,230546414,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,548,0,0,,548,,,
v1_10,10.0,320000,6,230546414,mastery,att_green,mastery:att_green,666,3915,0,319993,319993,,,
v1_10,10.0,320000,6,230546414,mastery,att_free_2,mastery:att_free_2,685,0,0,,685,,,
v1_10,10.0,320000,6,230546414,knowledge_banking,haz_green,knowledge_banking:haz_green,19494,0,0,,19494,,,
v1_10,10.0,320000,6,230546414,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,19514,0,0,,19514,,,
v1_10,10.0,320000,6,230546414,end_state_activation,,end_state_activation,19514,300485,0,319999,319999,,,
v1_10,10.0,320000,6,230546414,end_state_banking,att_free_3,end_state_banking:att_free_3,19517,22,0,19539,19539,,,
v1_10,10.0,320000,6,230546414,environment_complete,,environment_complete:end_state,19517,3,0,,19517,,,
v1_10,10.0,320000,7,1898084544,mastery,att_free_1,mastery:att_free_1,518,6,0,266350,266350,,,
v1_10,10.0,320000,7,1898084544,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,522,0,0,,522,,,
v1_10,10.0,320000,7,1898084544,mastery,att_free_3,mastery:att_free_3,526,24,0,550,550,,,
v1_10,10.0,320000,7,1898084544,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,664,25,0,690,690,,,
v1_10,10.0,320000,7,1898084544,mastery,att_free_0,mastery:att_free_0,700,11,0,711,711,,,
v1_10,10.0,320000,7,1898084544,mastery,att_yellow,mastery:att_yellow,722,82,0,302646,302646,,,
v1_10,10.0,320000,7,1898084544,mastery,att_green,mastery:att_green,6263,82,0,252734,252734,,,
v1_10,10.0,320000,7,1898084544,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,59224,0,0,,59224,,,
v1_10,10.0,320000,7,1898084544,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,59229,0,0,,59229,,,
v1_10,10.0,320000,7,1898084544,knowledge_banking,haz_green,knowledge_banking:haz_green,59235,37,0,59280,59280,,,
v1_10,10.0,320000,7,1898084544,end_state_activation,,end_state_activation,59235,260764,0,319999,319999,,,
v1_10,10.0,320000,7,1898084544,end_state_banking,att_free_2,end_state_banking:att_free_2,59510,8113,0,319877,319877,,,
v1_10,10.0,320000,7,1898084544,environment_complete,,environment_complete:end_state,59510,275,0,,59510,,,
v1_10,10.0,320000,8,1517477913,mastery,att_yellow,mastery:att_yellow,1511,1,0,171802,171802,,,
v1_10,10.0,320000,8,1517477913,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,1721,3,0,287789,287789,,,
v1_10,10.0,320000,8,1517477913,mastery,att_free_3,mastery:att_free_3,1725,31,0,1756,1756,,,
v1_10,10.0,320000,8,1517477913,mastery,att_free_2,mastery:att_free_2,5725,0,0,,5725,,,
v1_10,10.0,320000,8,1517477913,mastery,att_green,mastery:att_green,5732,5,0,5737,5737,,,
v1_10,10.0,320000,8,1517477913,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,5942,0,0,,5942,,,
v1_10,10.0,320000,8,1517477913,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,5946,0,0,,5946,,,
v1_10,10.0,320000,8,1517477913,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,5953,25,0,5978,5978,,,
v1_10,10.0,320000,8,1517477913,mastery,att_free_0,mastery:att_free_0,6251,0,0,,6251,,,
v1_10,10.0,320000,9,1037532395,mastery,att_yellow,mastery:att_yellow,1057,3,0,181013,181013,,,
v1_10,10.0,320000,9,1037532395,mastery,att_free_2,mastery:att_free_2,2735,5,0,2740,2740,,,
v1_10,10.0,320000,9,1037532395,mastery,att_free_3,mastery:att_free_3,18846,0,0,,18846,,,
v1_10,10.0,320000,9,1037532395,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,18850,10,0,299006,299006,,,
v1_10,10.0,320000,9,1037532395,mastery,att_free_0,mastery:att_free_0,20619,0,0,,20619,,,
v1_10,10.0,320000,9,1037532395,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,20625,0,0,,20625,,,
v1_10,10.0,320000,9,1037532395,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,20629,0,0,,20629,,,
v1_10,10.0,320000,9,1037532395,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,20632,1,0,20633,20633,,,
