arch,run_idx,seed,hazard_cost,flag_id,flag_type,flag_set_step
e_1,532,0,0,,532,,,
v1_13,0.1,500000,6,1915669724,mastery,att_green,mastery:att_green,136949,25,0,410559,410559,,,
v1_13,0.1,500000,7,1535063093,mastery,att_free_1,mastery:att_free_1,534,0,0,,534,,,
v1_13,0.1,500000,7,1535063093,mastery,att_yellow,mastery:att_yellow,538,23,0,561,561,,,
v1_13,0.1,500000,7,1535063093,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,569,34,0,492505,492505,,,
v1_13,0.1,500000,7,1535063093,mastery,att_free_2,mastery:att_free_2,7531,1,0,7532,7532,,,
v1_13,0.1,500000,7,1535063093,mastery,att_green,mastery:att_green,7539,4,0,7543,7543,,,
v1_13,0.1,500000,7,1535063093,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,7551,0,0,,7551,,,
v1_13,0.1,500000,7,1535063093,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,7555,0,0,,7555,,,
v1_13,0.1,500000,7,1535063093,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,7558,7,0,7565,7565,,,
v1_13,0.1,500000,7,1535063093,knowledge_banking,haz_green,knowledge_banking:haz_green,7572,0,0,,7572,,,
v1_13,0.1,500000,7,1535063093,mastery,att_free_0,mastery:att_free_0,5,0,0,,5,,,
v1_13,0.1,500000,7,1535063093,threat,haz_unaff_2,threat:haz_unaff_2,66167,1,0,419775,419775,,,
v1_13,0.1,500000,7,1535063093,threat,haz_yellow,threat:haz_yellow,419775,0,0,,419775,,,
v1_13,0.1,500000,8,1154456462,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,0.1,500000,8,1154456462,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,534,7,0,70297,70297,,,
v1_13,0.1,500000,8,1154456462,mastery,att_free_2,mastery:att_free_2,53915,0,0,,53915,,,
v1_13,0.1,500000,8,1154456462,mastery,att_green,mastery:att_green,53923,776539,0,639999,639999,,,
v1_13,0.1,500000,8,1154456462,mastery,att_free_0,mastery:att_free_0,55114,20,0,55134,55134,,,
v1_13,0.1,500000,8,1154456462,mastery,att_yellow,mastery:att_yellow,55141,4,0,55145,55145,,,
v1_13,0.1,500000,8,1154456462,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,56468,0,0,,56468,,,
v1_13,0.1,500000,8,1154456462,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,56474,8,0,56489,56489,,,
v1_13,0.1,500000,8,1154456462,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,56475,7,0,56490,56490,,,
v1_13,0.1,500000,8,1154456462,knowledge_banking,haz_green,knowledge_banking:haz_green,56508,0,0,,56508,,,
v1_13,0.1,500000,8,1154456462,threat,haz_unaff_2,threat:haz_unaff_2,29424,0,0,,29424,,,
v1_13,0.1,500000,9,674510944,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,0.1,500000,9,674510944,mastery,att_yellow,mastery:att_yellow,534,1,0,535,535,,,
v1_13,0.1,500000,9,674510944,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,4938,0,0,,4938,,,
v1_13,0.1,500000,9,674510944,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,4945,2,0,4950,4950,,,
v1_13,0.1,500000,9,674510944,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,4947,2,0,4951,4951,,,
v1_13,0.1,500000,9,674510944,mastery,att_free_3,mastery:att_free_3,4983,0,0,,4983,,,
v1_13,0.1,500000,9,674510944,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,4987,2,0,4989,4989,,,
v1_13,0.1,500000,9,674510944,mastery,att_free_2,mastery:att_free_2,5036,4,0,5040,5040,,,
v1_13,1.0,500000,10,496635339,mastery,att_free_1,mastery:att_free_1,532,1,0,333797,333797,,,
v1_13,1.0,500000,10,496635339,mastery,att_yellow,mastery:att_yellow,536,0,0,,536,,,
v1_13,1.0,500000,10,496635339,mastery,att_free_0,mastery:att_free_0,544,0,0,,544,,,
v1_13,1.0,500000,10,496635339,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,549,0,0,,549,,,
v1_13,1.0,500000,10,496635339,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,553,0,0,,553,,,
v1_13,1.0,500000,10,496635339,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,556,1,0,557,557,,,
v1_13,1.0,500000,10,496635339,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,644,0,0,,644,,,
v1_13,1.0,500000,10,496635339,mastery,att_free_3,mastery:att_free_3,648,1,0,649,649,,,
v1_13,1.0,500000,10,496635339,mastery,att_green,mastery:att_green,696,6,0,702,702,,,
v1_13,1.0,500000,10,496635339,threat,haz_blue,threat:haz_blue,15068,1,0,299999,299999,,,
v1_13,1.0,500000,11,16689821,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,1.0,500000,11,16689821,mastery,att_yellow,mastery:att_yellow,534,2,0,536,536,,,
v1_13,1.0,500000,11,16689821,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,546,0,0,,546,,,
v1_13,1.0,500000,11,16689821,mastery,att_free_3,mastery:att_free_3,550,2,0,554,554,,,
v1_13,1.0,500000,11,16689821,mastery,att_green,mastery:att_green,4353,8,0,4361,4361,,,
v1_13,1.0,500000,11,16689821,threat,haz_blue,threat:haz_blue,9341,2,0,535383,535383,,,
v1_13,1.0,500000,11,16689821,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,37352,0,0,,37352,,,
v1_13,1.0,500000,11,16689821,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,37358,14,0,37399,37399,,,
v1_13,1.0,500000,11,16689821,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,37361,16,0,37400,37400,,,
v1_13,1.0,500000,11,16689821,mastery,att_free_0,mastery:att_free_0,37423,8,0,37431,37431,,,
v1_13,1.0,500000,11,16689821,threat,haz_unaff_2,threat:haz_unaff_2,535383,0,0,,535383,,,
v1_13,1.0,500000,12,1783566838,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,1.0,500000,12,1783566838,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,535,0,0,,535,,,
v1_13,1.0,500000,12,1783566838,mastery,att_free_3,mastery:att_free_3,539,6,0,545,545,,,
v1_13,1.0,500000,12,1783566838,mastery,att_free_2,mastery:att_free_2,558,16,0,574,574,,,
v1_13,1.0,500000,12,1783566838,mastery,att_yellow,mastery:att_yellow,582,55,0,637,637,,,
v1_13,1.0,500000,12,1783566838,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,11429,0,0,,11429,,,
v1_13,1.0,500000,12,1783566838,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,11434,0,0,,11434,,,
v1_13,1.0,500000,12,1783566838,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,11437,6,0,11443,11443,,,
