arch,hazard_cost,num_steps,run_idx,seed,flag_type,flag_coord,flag_id,flag_set_step,confirming_observations,disconfirming_observations,last_confirmation_step,last_observation_step,transformed_at_step,derived_knowledge_flag_id,derived_from_threat_flag_id
v1_5,0.1,20000,1,1824147949,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",6176,6,0,6880,6880,,,
v1_5,0.1,20000,2,1443541318,mastery,"(4, 15)","mastery:(4, 15)",402,263,0,2698,2698,,,
v1_5,0.1,20000,2,1443541318,mastery,"(9, 10)","mastery:(9, 10)",2710,295,0,7596,7596,,,
v1_5,0.1,20000,2,1443541318,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",3168,197,0,19476,19476,,,
v1_5,0.1,20000,2,1443541318,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3169,190,0,19477,19477,,,
v1_5,0.1,20000,2,1443541318,mastery,"(16, 3)","mastery:(16, 3)",3264,55,0,9904,9904,,,
v1_5,0.1,20000,2,1443541318,mastery,"(11, 5)","mastery:(11, 5)",3861,189,0,15301,15301,,,
v1_5,0.1,20000,2,1443541318,mastery,"(3, 3)","mastery:(3, 3)",4291,128,0,19065,19065,,,
v1_5,0.1,20000,2,1443541318,mastery,"(15, 16)","mastery:(15, 16)",4922,478,0,19748,19748,,,
v1_5,0.1,20000,2,1443541318,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",6452,27,0,19072,19072,,,
v1_5,0.1,20000,2,1443541318,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",6453,23,0,15143,15143,,,
v1_5,0.1,20000,2,1443541318,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",6463,97,0,19151,19151,,,
v1_5,0.1,20000,2,1443541318,end_state_activation,,end_state_activation,6463,13536,0,19999,19999,,,
v1_5,0.1,20000,2,1443541318,end_state_banking,"(8, 16)","end_state_banking:(8, 16)",12165,0,0,,12165,,,
v1_5,0.1,20000,3,963595800,mastery,"(4, 15)","mastery:(4, 15)",392,74,0,9764,9764,,,
v1_5,0.1,20000,3,963595800,mastery,"(9, 10)","mastery:(9, 10)",708,29,0,10164,10164,,,
v1_5,0.1,20000,3,963595800,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",733,14,0,16033,16033,,,
v1_5,0.1,20000,3,963595800,mastery,"(16, 3)","mastery:(16, 3)",866,1206,0,13648,13648,,,
v1_5,0.1,20000,3,963595800,mastery,"(11, 5)","mastery:(11, 5)",6051,70,0,14327,14327,,,
v1_5,0.1,20000,3,963595800,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",6268,337,0,16304,16304,,,
v1_5,0.1,20000,3,963595800,mastery,"(3, 3)","mastery:(3, 3)",9131,114,0,16247,16247,,,
v1_5,0.1,20000,3,963595800,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",9315,113,0,16305,16305,,,
v1_5,0.1,20000,3,963595800,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",17020,4,0,17028,17028,,,
v1_5,0.1,20000,3,963595800,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",17021,4,0,17029,17029,,,
v1_5,0.1,20000,3,963595800,mastery,"(15, 16)","mastery:(15, 16)",17034,52,0,19262,19262,,,
v1_5,0.1,20000,3,963595800,end_state_activation,,end_state_activation,17034,2965,0,19999,19999,,,
v1_5,0.1,20000,4,582989169,mastery,"(4, 15)","mastery:(4, 15)",342,185,0,14726,14726,,,
v1_5,0.1,20000,4,582989169,mastery,"(3, 3)","mastery:(3, 3)",819,434,0,11541,11541,,,
v1_5,0.1,20000,4,582989169,mastery,"(9, 10)","mastery:(9, 10)",1024,516,0,19976,19976,,,
v1_5,0.1,20000,4,582989169,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1105,431,0,15735,15735,,,
v1_5,0.1,20000,4,582989169,threat,"(5, 9)","threat:(5, 9)",2219,2,1,3958,5620,5620,"knowledge_banking:(5, 9)",
v1_5,0.1,20000,4,582989169,threat,"(5, 8)","threat:(5, 8)",2466,2,0,12000,12000,,,
v1_5,0.1,20000,4,582989169,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3931,75,0,18127,18127,,,
v1_5,0.1,20000,4,582989169,threat,"(14, 13)","threat:(14, 13)",3958,0,1,,5447,5447,"knowledge_banking:(14, 13)",
v1_5,0.1,20000,4,582989169,mastery,"(11, 5)","mastery:(11, 5)",5447,5,0,5471,5471,,,
v1_5,0.1,20000,4,582989169,mastery,"(15, 16)","mastery:(15, 16)",5620,222,0,16556,16556,,,
v1_5,0.1,20000,4,582989169,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",5670,187,0,18128,18128,,,"threat:(14, 13)"
v1_5,0.1,20000,4,582989169,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",7333,259,0,17381,17381,,,"threat:(5, 9)"
v1_5,0.1,20000,5,103043651,mastery,"(4, 15)","mastery:(4, 15)",604,119,0,13746,13746,,,
v1_5,0.1,20000,5,103043651,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",1079,83,0,19855,19855,,,
v1_5,0.1,20000,5,103043651,mastery,"(15, 16)","mastery:(15, 16)",1208,141,0,19434,19434,,,
v1_5,0.1,20000,5,103043651,mastery,"(9, 10)","mastery:(9, 10)",2146,0,0,,2146,,,
v1_5,0.1,20000,5,103043651,mastery,"(3, 3)","mastery:(3, 3)",3673,292,0,9827,9827,,,
v1_5,0.1,20000,5,103043651,threat,"(5, 8)","threat:(5, 8)",4864,2,0,12000,12000,,,
v1_5,0.1,20000,5,103043651,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",4867,13,0,8673,8673,,,
v1_5,0.1,20000,5,103043651,threat,"(6, 8)","threat:(6, 8)",4869,0,1,,10711,10711,"knowledge_banking:(6, 8)",
v1_5,0.1,20000,5,103043651,mastery,"(11, 5)","mastery:(11, 5)",10711,35,0,11919,11919,,,
v1_5,0.1,20000,5,103043651,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",10819,28,0,10879,10879,,,"threat:(6, 8)"
v1_5,0.1,20000,5,103043651,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",15060,2012,0,19854,19854,,,
v1_5,0.1,20000,6,1869920668,threat,"(6, 8)","threat:(6, 8)",653,2,1,1890,3309,3309,"knowledge_banking:(6, 8)",
v1_5,0.1,20000,6,1869920668,mastery,"(9, 10)","mastery:(9, 10)",660,436,0,16854,16854,,,
v1_5,0.1,20000,6,1869920668,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",800,386,0,17732,17732,,,
v1_5,0.1,20000,6,1869920668,mastery,"(15, 16)","mastery:(15, 16)",844,283,0,19930,19930,,,
v1_5,0.1,20000,6,1869920668,threat,"(14, 14)","threat:(14, 14)",1235,2,0,12000,12000,,,
v1_5,0.1,20000,6,1869920668,threat,"(5, 8)","threat:(5, 8)",1890,1,0,12000,12000,,,
v1_5,0.1,20000,6,1869920668,mastery,"(3, 3)","mastery:(3, 3)",2005,6,0,2017,2017,,,
v1_5,0.1,20000,6,1869920668,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2193,10,0,2213,2213,,,
v1_5,0.1,20000,6,1869920668,mastery,"(11, 5)","mastery:(11, 5)",3309,519,0,17421,17421,,,
v1_5,0.1,20000,6,1869920668,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",16823,0,0,,16823,,,"threat:(6, 8)"
v1_5,0.1,20000,7,1389975150,mastery,"(4, 15)","mastery:(4, 15)",342,35,0,13720,13720,,,
v1_5,0.1,20000,7,1389975150,mastery,"(9, 10)","mastery:(9, 10)",412,355,0,14580,14580,,,
v1_5,0.1,20000,7,1389975150,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",539,659,0,10995,10995,,,
v1_5,0.1,20000,7,1389975150,threat,"(5, 8)","threat:(5, 8)",936,3,0,12000,12000,,,
v1_5,0.1,20000,7,1389975150,threat,"(6, 8)","threat:(6, 8)",2023,2,0,12000,12000,,,
v1_5,0.1,20000,7,1389975150,mastery,"(15, 16)","mastery:(15, 16)",4248,29,0,19468,19468,,,
v1_5,0.1,20000,7,1389975150,threat,"(14, 13)","threat:(14, 13)",4470,0,1,,7125,7125,"knowledge_banking:(14, 13)",
v1_5,0.1,20000,7,1389975150,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",4475,243,0,19049,19049,,,
v1_5,0.1,20000,7,1389975150,mastery,"(3, 3)","mastery:(3, 3)",7125,5,0,7135,7135,,,
v1_5,0.1,20000,7,1389975150,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",15156,109,0,18998,18998,,,"threat:(14, 13)"
v1_5,0.1,20000,8,1009368519,mastery,"(4, 15)","mastery:(4, 15)",434,63,0,10122,10122,,,
v1_5,0.1,20000,8,1009368519,mastery,"(9, 10)","mastery:(9, 10)",2520,373,0,11952,11952,,,
v1_5,0.1,20000,8,1009368519,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2571,109,0,10175,10175,,,
v1_5,0.1,20000,8,1009368519,threat,"(5, 9)","threat:(5, 9)",2579,1,1,2580,6845,6845,"knowledge_banking:(5, 9)",
v1_5,0.1,20000,8,1009368519,threat,"(5, 8)","threat:(5, 8)",2580,0,1,,11132,11132,"knowledge_banking:(5, 8)",
v1_5,0.1,20000,8,1009368519,mastery,"(3, 3)","mastery:(3, 3)",6845,22,0,8637,8637,,,
v1_5,0.1,20000,8,1009368519,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",8201,44,0,9819,9819,,,"threat:(5, 9)"
v1_5,0.1,20000,8,1009368519,mastery,"(11, 5)","mastery:(11, 5)",10201,231,0,19881,19881,,,
v1_5,0.1,20000,8,1009368519,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",10406,38,0,11478,11478,,,
v1_5,0.1,20000,8,1009368519,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",10409,35,0,11477,11477,,,
v1_5,0.1,20000,8,1009368519,mastery,"(16, 3)","mastery:(16, 3)",11132,137,0,18294,18294,,,
v1_5,0.1,20000,8,1009368519,mastery,"(15, 16)","mastery:(15, 16)",11446,1,0,11456,11456,,,
v1_5,0.1,20000,9,628761888,mastery,"(4, 15)","mastery:(4, 15)",346,955,0,19952,19952,,,
v1_5,0.1,20000,9,628761888,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",1609,52,0,17021,17021,,,
v1_5,0.1,20000,9,628761888,threat,"(14, 13)","threat:(14, 13)",1610,0,1,,3310,3310,"knowledge_banking:(14, 13)",
v1_5,0.1,20000,9,628761888,mastery,"(15, 16)","mastery:(15, 16)",1616,510,0,16342,16342,,,
v1_5,0.1,20000,9,628761888,mastery,"(11, 5)","mastery:(11, 5)",2877,221,0,17339,17339,,,
v1_5,0.1,20000,9,628761888,mastery,"(16, 3)","mastery:(16, 3)",3310,4,0,3320,3320,,,
v1_5,0.1,20000,9,628761888,mastery,"(3, 3)","mastery:(3, 3)",3687,69,0,9277,9277,,,
v1_5,0.1,20000,9,628761888,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",4157,81,0,17375,17375,,,
v1_5,0.1,20000,9,628761888,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4158,81,0,17376,17376,,,
v1_5,0.1,20000,9,628761888,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",4163,103,0,17377,17377,,,
v1_5,0.1,20000,9,628761888,mastery,"(9, 10)","mastery:(9, 10)",8438,14,0,8468,8468,,,
v1_5,0.1,20000,9,628761888,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",14742,408,0,17022,17022,,,"threat:(14, 13)"
v1_5,0.1,20000,9,628761888,end_state_activation,,end_state_activation,14742,5257,0,19999,19999,,,
v1_5,0.1,20000,9,628761888,end_state_banking,"(6, 10)","end_state_banking:(6, 10)",17379,1,0,19785,19785,,,
v1_5,0.5,20000,0,1998205159,mastery,"(4, 15)","mastery:(4, 15)",854,449,0,14646,14646,,,
v1_5,0.5,20000,0,1998205159,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",11235,140,0,14663,14663,,,
v1_5,0.5,20000,0,1998205159,mastery,"(11, 5)","mastery:(11, 5)",11363,33,0,13995,13995,,,
v1_5,0.5,20000,0,1998205159,mastery,"(9, 10)","mastery:(9, 10)",11416,28,0,14798,14798,,,
v1_5,0.5,20000,0,1998205159,threat,"(5, 8)","threat:(5, 8)",11820,1,0,12000,12000,,,
v1_5,0.5,20000,0,1998205159,mastery,"(3, 3)","mastery:(3, 3)",11923,487,0,13851,13851,,,
v1_5,0.5,20000,0,1998205159,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",14842,27,0,14902,14902,,,
v1_5,0.5,20000,0,1998205159,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",14845,27,0,14903,14903,,,
v1_5,0.5,20000,0,1998205159,mastery,"(15, 16)","mastery:(15, 16)",14908,25,0,18426,18426,,,
v1_5,0.5,20000,1,1518259641,mastery,"(4, 15)","mastery:(4, 15)",384,662,0,19210,19210,,,
v1_5,0.5,20000,1,1518259641,mastery,"(9, 10)","mastery:(9, 10)",1186,257,0,14362,14362,,,
v1_5,0.5,20000,1,1518259641,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1223,39,0,5427,5427,,,
v1_5,0.5,20000,1,1518259641,mastery,"(3, 3)","mastery:(3, 3)",1391,243,0,10015,10015,,,
v1_5,0.5,20000,1,1518259641,mastery,"(11, 5)","mastery:(11, 5)",1801,1,0,8687,8687,,,
v1_5,0.5,20000,1,1518259641,mastery,"(16, 3)","mastery:(16, 3)",1840,60,0,1994,1994,,,
v1_5,0.5,20000,1,1518259641,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2550,102,0,14398,14398,,,
v1_5,0.5,20000,1,1518259641,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2551,94,0,14397,14397,,,
v1_5,0.5,20000,1,1518259641,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",4265,6,0,5421,5421,,,
v1_5,0.5,20000,1,1518259641,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4266,6,0,5422,5422,,,
v1_5,0.5,20000,1,1518259641,mastery,"(15, 16)","mastery:(15, 16)",6088,6,0,6100,6100,,,
v1_5,0.5,20000,1,1518259641,end_state_activation,,end_state_activation,6088,13911,0,19999,19999,,,
v1_5,0.5,20000,1,1518259641,end_state_banking,"(7, 2)","end_state_banking:(7, 2)",8794,0,0,,8794,,,
v1_5,0.5,20000,2,1137653010,mastery,"(4, 15)","mastery:(4, 15)",362,3,0,368,368,,,
v1_5,0.5,20000,2,1137653010,mastery,"(15, 16)","mastery:(15, 16)",982,723,0,7790,7790,,,
v1_5,0.5,20000,2,1137653010,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",1277,109,0,7843,7843,,,
v1_5,0.5,20000,2,1137653010,threat,"(14, 13)","threat:(14, 13)",1666,1,1,10350,10350,8215,"knowledge_banking:(14, 13)",
v1_5,0.5,20000,2,1137653010,mastery,"(11, 5)","mastery:(11, 5)",8215,78,0,16961,16961,,,
v1_5,0.5,20000,2,1137653010,mastery,"(3, 3)","mastery:(3, 3)",9319,115,0,9735,9735,,,
v1_5,0.5,20000,2,1137653010,threat,"(5, 8)","threat:(5, 8)",10350,1,1,12000,13212,13212,"knowledge_banking:(5, 8)",
v1_5,0.5,20000,2,1137653010,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",10355,24,0,19943,19943,,,
v1_5,0.5,20000,2,1137653010,mastery,"(16, 3)","mastery:(16, 3)",13212,19,0,13250,13250,,,
v1_5,0.5,20000,2,1137653010,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",13633,154,0,19593,19593,,,
v1_5,0.5,20000,2,1137653010,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",13636,165,0,19944,19944,,,"threat:(5, 8)"
v1_5,0.5,20000,3,657707492,mastery,"(4, 15)","mastery:(4, 15)",400,224,0,9562,9562,,,
v1_5,0.5,20000,3,657707492,mastery,"(9, 10)","mastery:(9, 10)",1024,137,0,7880,7880,,,
v1_5,0.5,20000,3,657707492,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",1553,54,0,7627,7627,,,
v1_5,0.5,20000,3,657707492,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",1554,55,0,7628,7628,,,
v1_5,0.5,20000,3,657707492,mastery,"(11, 5)","mastery:(11, 5)",3777,92,0,10985,10985,,,
v1_5,0.5,20000,3,657707492,mastery,"(15, 16)","mastery:(15, 16)",3948,101,0,17722,17722,,,
v1_5,0.5,20000,3,657707492,mastery,"(3, 3)","mastery:(3, 3)",6327,34,0,10533,10533,,,
v1_5,0.5,20000,3,657707492,mastery,"(16, 3)","mastery:(16, 3)",8264,25,0,8430,8430,,,
v1_5,0.5,20000,3,657707492,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",8644,26,0,9858,9858,,,
v1_5,0.5,20000,3,657707492,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",8645,24,0,9857,9857,,,
v1_5,0.5,20000,3,657707492,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",8651,10,0,9805,9805,,,
v1_5,0.5,20000,3,657707492,end_state_activation,,end_state_activation,8651,11348,0,19999,19999,,,
v1_5,0.5,20000,4,277100861,mastery,"(4, 15)","mastery:(4, 15)",628,728,0,13234,13234,,,
v1_5,0.5,20000,4,277100861,mastery,"(11, 5)","mastery:(11, 5)",2405,121,0,18627,18627,,,
v1_5,0.5,20000,4,277100861,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2942,141,0,17030,17030,,,
v1_5,0.5,20000,4,277100861,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2945,141,0,17029,17029,,,
v1_5,0.5,20000,4,277100861,mastery,"(15, 16)","mastery:(15, 16)",3034,5,0,3044,3044,,,
v1_5,0.5,20000,4,277100861,mastery,"(9, 10)","mastery:(9, 10)",3596,249,0,14020,14020,,,
v1_5,0.5,20000,4,277100861,mastery,"(16, 3)","mastery:(16, 3)",7736,17,0,8462,8462,,,
v1_5,0.5,20000,5,1944638991,mastery,"(4, 15)","mastery:(4, 15)",378,6,0,16448,16448,,,
v1_5,0.5,20000,5,1944638991,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1251,75,0,15029,15029,,,
v1_5,0.5,20000,5,1944638991,mastery,"(3, 3)","mastery:(3, 3)",1303,290,0,15799,15799,,,
v1_5,0.5,20000,5,1944638991,mastery,"(9, 10)","mastery:(9, 10)",2098,4,0,2106,2106,,,
v1_5,0.5,20000,5,1944638991,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2119,146,0,14975,14975,,,
v1_5,0.5,20000,5,1944638991,threat,"(5, 8)","threat:(5, 8)",2124,0,1,,9130,9130,"knowledge_banking:(5, 8)",
v1_5,0.5,20000,5,1944638991,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",7521,276,0,12381,12381,,,
v1_5,0.5,20000,5,1944638991,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",7522,277,0,12384,12384,,,
v1_5,0.5,20000,5,1944638991,mastery,"(15, 16)","mastery:(15, 16)",8466,0,0,,8466,,,
v1_5,0.5,20000,5,1944638991,mastery,"(16, 3)","mastery:(16, 3)",9130,297,0,11968,11968,,,
v1_5,0.5,20000,5,1944638991,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",14940,10,0,15696,15696,,,"threat:(5, 8)"
v1_5,0.5,20000,5,1944638991,mastery,"(11, 5)","mastery:(11, 5)",15405,12,0,15429,15429,,,
v1_5,0.5,20000,5,1944638991,end_state_activation,,end_state_activation,15405,4594,0,19999,19999,,,
v1_5,0.5,20000,6,1564032360,mastery,"(4, 15)","mastery:(4, 15)",346,26,0,18304,18304,,,
v1_5,0.5,20000,6,1564032360,mastery,"(9, 10)","mastery:(9, 10)",400,734,0,18090,18090,,,
v1_5,0.5,20000,6,1564032360,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",1525,265,0,17471,17471,,,
v1_5,0.5,20000,6,1564032360,mastery,"(15, 16)","mastery:(15, 16)",1578,257,0,11620,11620,,,
v1_5,0.5,20000,6,1564032360,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2599,106,0,15185,15185,,,
v1_5,0.5,20000,6,1564032360,threat,"(5, 9)","threat:(5, 9)",2669,3,1,13564,13564,12413,"knowledge_banking:(5, 9)",
v1_5,0.5,20000,6,1564032360,threat,"(14, 13)","threat:(14, 13)",4028,2,1,13564,13564,12865,"knowledge_banking:(14, 13)",
v1_5,0.5,20000,6,1564032360,mastery,"(11, 5)","mastery:(11, 5)",12413,52,0,14433,14433,,,
v1_5,0.5,20000,6,1564032360,mastery,"(3, 3)","mastery:(3, 3)",12865,84,0,14905,14905,,,
v1_5,0.5,20000,6,1564032360,threat,"(5, 8)","threat:(5, 8)",13564,0,0,,13564,,,
v1_5,0.5,20000,6,1564032360,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",13567,95,0,15199,15199,,,"threat:(5, 9)"
v1_5,0.5,20000,6,1564032360,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",13684,38,0,17592,17592,,,"threat:(14, 13)"
v1_5,0.5,20000,7,1183425729,mastery,"(11, 5)","mastery:(11, 5)",1195,492,0,18737,18737,,,
v1_5,0.5,20000,7,1183425729,mastery,"(9, 10)","mastery:(9, 10)",2148,279,0,19750,19750,,,
v1_5,0.5,20000,7,1183425729,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2201,558,0,18795,18795,,,
v1_5,0.5,20000,7,1183425729,threat,"(6, 8)","threat:(6, 8)",2521,0,1,,3603,3603,"knowledge_banking:(6, 8)",
v1_5,0.5,20000,7,1183425729,mastery,"(16, 3)","mastery:(16, 3)",2806,14,0,3030,3030,,,
v1_5,0.5,20000,7,1183425729,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",3516,1081,0,10986,10986,,,
v1_5,0.5,20000,7,1183425729,mastery,"(3, 3)","mastery:(3, 3)",3603,53,0,7011,7011,,,
v1_5,0.5,20000,7,1183425729,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3947,521,0,17809,17809,,,"threat:(6, 8)"
v1_5,0.5,20000,7,1183425729,mastery,"(4, 15)","mastery:(4, 15)",4324,45,0,6304,6304,,,
v1_5,0.5,20000,7,1183425729,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",4422,8,0,5614,5614,,,
v1_5,0.5,20000,7,1183425729,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",4423,8,0,5613,5613,,,
v1_5,0.5,20000,7,1183425729,mastery,"(15, 16)","mastery:(15, 16)",4434,311,0,6166,6166,,,
v1_5,0.5,20000,7,1183425729,end_state_activation,,end_state_activation,4434,15565,0,19999,19999,,,
v1_5,0.5,20000,7,1183425729,end_state_banking,"(9, 12)","end_state_banking:(9, 12)",6352,20,0,11708,11708,,,
v1_5,0.5,20000,8,703480211,mastery,"(4, 15)","mastery:(4, 15)",660,461,0,3040,3040,,,
v1_5,0.5,20000,8,703480211,mastery,"(9, 10)","mastery:(9, 10)",3242,110,0,7854,7854,,,
v1_5,0.5,20000,8,703480211,mastery,"(11, 5)","mastery:(11, 5)",3565,34,0,7981,7981,,,
v1_5,0.5,20000,8,703480211,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3669,311,0,7785,7785,,,
v1_5,0.5,20000,8,703480211,threat,"(14, 13)","threat:(14, 13)",3690,0,1,,7995,7995,"knowledge_banking:(14, 13)",
v1_5,0.5,20000,8,703480211,mastery,"(15, 16)","mastery:(15, 16)",3722,331,0,7724,7724,,,
v1_5,0.5,20000,8,703480211,mastery,"(3, 3)","mastery:(3, 3)",7995,474,0,19195,19195,,,
v1_5,0.5,20000,9,322873580,mastery,"(4, 15)","mastery:(4, 15)",344,301,0,10486,10486,,,
v1_5,0.5,20000,9,322873580,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",451,412,0,19879,19879,,,
v1_5,0.5,20000,9,322873580,threat,"(5, 8)","threat:(5, 8)",1218,1,1,1255,1558,1558,"knowledge_banking:(5, 8)",
v1_5,0.5,20000,9,322873580,threat,"(6, 8)","threat:(6, 8)",1255,0,1,,3651,3651,"knowledge_banking:(6, 8)",
v1_5,0.5,20000,9,322873580,mastery,"(16, 3)","mastery:(16, 3)",1558,108,0,3488,3488,,,
v1_5,0.5,20000,9,322873580,mastery,"(11, 5)","mastery:(11, 5)",3651,18,0,3689,3689,,,
v1_5,0.5,20000,9,322873580,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",3716,104,0,14022,14022,,,"threat:(5, 8)"
v1_5,0.5,20000,9,322873580,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3717,104,0,19797,19797,,,"threat:(6, 8)"
v1_5,0.5,20000,9,322873580,mastery,"(9, 10)","mastery:(9, 10)",12244,11,0,18312,18312,,,
