arch,run_idx,agent,seed,hazard_cost,flag_id,flag_type,flag_set_step
,533,0,0,,533,,,
v1_15_2,0.1,1000000,1,1869917005,mastery,att_green,mastery:att_green,595,24,0,619,619,,,
v1_15_2,0.1,1000000,1,1869917005,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,977,0,0,,977,,,
v1_15_2,0.1,1000000,1,1869917005,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,982,0,0,,982,,,
v1_15_2,0.1,1000000,1,1869917005,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,985,8,0,993,993,,,
v1_15_2,0.1,1000000,1,1869917005,mastery,att_yellow,mastery:att_yellow,24026,0,0,,24026,,,
v1_15_2,0.1,1000000,1,1869917005,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,0.1,1000000,2,1489290374,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,2,1489290374,mastery,att_yellow,mastery:att_yellow,537,9,0,555,555,,,
v1_15_2,0.1,1000000,2,1489290374,mastery,att_free_0,mastery:att_free_0,562,0,0,,562,,,
v1_15_2,0.1,1000000,2,1489290374,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,569,0,0,,569,,,
v1_15_2,0.1,1000000,2,1489290374,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,573,0,0,,573,,,
v1_15_2,0.1,1000000,2,1489290374,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,576,2,0,578,578,,,
v1_15_2,0.1,1000000,2,1489290374,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,772,4,0,51049,51049,,,
v1_15_2,0.1,1000000,2,1489290374,knowledge_banking,haz_green,knowledge_banking:haz_green,38752,0,0,,38752,,,
v1_15_2,0.1,1000000,2,1489290374,mastery,att_free_2,mastery:att_free_2,51288,13,0,51301,51301,,,
v1_15_2,0.1,1000000,2,1489290374,mastery,att_green,mastery:att_green,51309,0,0,,51309,,,
v1_15_2,0.1,1000000,2,1489290374,end_state_activation,,end_state_activation,51309,799999,0,799999,799999,,,
v1_15_2,0.1,1000000,2,1489310374,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,2,1489310374,mastery,att_yellow,mastery:att_yellow,536,7,0,543,543,,,
v1_15_2,0.1,1000000,2,1489310374,mastery,att_free_0,mastery:att_free_0,553,0,0,,553,,,
v1_15_2,0.1,1000000,2,1489310374,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,558,0,0,,558,,,
v1_15_2,0.1,1000000,2,1489310374,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,562,0,0,,562,,,
v1_15_2,0.1,1000000,2,1489310374,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,565,15,0,580,580,,,
v1_15_2,0.1,1000000,2,1489310374,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,644,3,0,28493,28493,,,
v1_15_2,0.1,1000000,2,1489310374,mastery,att_free_2,mastery:att_free_2,34136,11,0,34147,34147,,,
v1_15_2,0.1,1000000,2,1489310374,mastery,att_green,mastery:att_green,34154,2,0,34156,34156,,,
v1_15_2,0.1,1000000,2,1489310374,threat,haz_yellow,threat:haz_yellow,34440,0,0,,34440,,,
v1_15_2,0.1,1000000,2,1489310374,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,0.1,1000000,3,1108683743,mastery,att_free_1,mastery:att_free_1,533,0,0,,533,,,
v1_15_2,0.1,1000000,3,1108683743,mastery,att_yellow,mastery:att_yellow,537,5,0,542,542,,,
v1_15_2,0.1,1000000,3,1108683743,mastery,att_free_0,mastery:att_free_0,554,0,0,,554,,,
v1_15_2,0.1,1000000,3,1108683743,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,563,4,0,574,574,,,
v1_15_2,0.1,1000000,3,1108683743,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,564,3,0,575,575,,,
v1_15_2,0.1,1000000,3,1108683743,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,568,0,0,,568,,,
v1_15_2,0.1,1000000,3,1108683743,mastery,att_free_3,mastery:att_free_3,584,0,0,,584,,,
v1_15_2,0.1,1000000,3,1108683743,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,588,4,0,592,592,,,
v1_15_2,0.1,1000000,3,1108683743,mastery,att_green,mastery:att_green,4883,11,0,100,100,,,
v1_15_2,0.1,1000000,3,1108683743,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,0.1,1000000,3,1108703743,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,3,1108703743,mastery,att_yellow,mastery:att_yellow,536,17,0,553,553,,,
v1_15_2,0.1,1000000,3,1108703743,mastery,att_free_0,mastery:att_free_0,561,0,0,,561,,,
v1_15_2,0.1,1000000,3,1108703743,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,567,0,0,,567,,,
v1_15_2,0.1,1000000,3,1108703743,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,572,0,0,,572,,,
v1_15_2,0.1,1000000,3,1108703743,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,575,10,0,585,585,,,
v1_15_2,0.1,1000000,3,1108703743,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,1032,0,0,,1032,,,
v1_15_2,0.1,1000000,3,1108703743,mastery,att_free_3,mastery:att_free_3,1036,44,0,1117,1117,,,
v1_15_2,0.1,1000000,3,1108703743,mastery,att_green,mastery:att_green,3744,7,0,3751,3751,,,
v1_15_2,0.1,1000000,3,1108703743,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,0.1,1000000,4,628738225,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,4,628738225,mastery,att_yellow,mastery:att_yellow,536,14,0,550,550,,,
v1_15_2,0.1,1000000,4,628738225,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,3205,0,0,,3205,,,
v1_15_2,0.1,1000000,4,628738225,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,3209,4,0,3234,3234,,,
v1_15_2,0.1,1000000,4,628738225,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,3213,1,0,3214,3214,,,
v1_15_2,0.1,1000000,4,628738225,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,343517,0,0,,343517,,,
v1_15_2,0.1,1000000,4,628738225,mastery,att_free_3,mastery:att_free_3,343522,0,0,,343522,,,
v1_15_2,0.1,1000000,4,628738225,knowledge_banking,haz_green,knowledge_banking:haz_green,343527,2,0,343529,343529,,,
v1_15_2,0.1,1000000,4,628738225,mastery,att_free_2,mastery:att_free_2,415763,13,0,415776,415776,,,
v1_15_2,0.1,1000000,4,628738225,mastery,att_green,mastery:att_green,415784,0,0,,415784,,,
v1_15_2,0.1,1000000,4,628738225,end_state_activation,,end_state_activation,415784,662,0,16,16,,,
v1_15_2,0.1,1000000,4,628758225,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,4,628758225,mastery,att_yellow,mastery:att_yellow,537,0,0,,537,,,
v1_15_2,0.1,1000000,4,628758225,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,7480,0,0,,7480,,,
v1_15_2,0.1,1000000,4,628758225,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,7486,13,0,7513,7513,,,
v1_15_2,0.1,1000000,4,628758225,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,7488,13,0,7514,7514,,,
v1_15_2,0.1,1000000,4,628758225,mastery,att_free_2,mastery:att_free_2,250864,2,0,250866,250866,,,
v1_15_2,0.1,1000000,4,628758225,mastery,att_green,mastery:att_green,250874,12,0,154,154,,,
v1_15_2,0.1,1000000,4,628758225,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,325087,0,0,,325087,,,
v1_15_2,0.1,1000000,4,628758225,mastery,att_free_3,mastery:att_free_3,325092,0,0,,325092,,,
v1_15_2,0.1,1000000,4,628758225,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,0.1,1000000,5,248131594,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,5,248131594,mastery,att_yellow,mastery:att_yellow,538,0,0,,538,,,
v1_15_2,0.1,1000000,5,248131594,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,649,0,0,,649,,,
v1_15_2,0.1,1000000,5,248131594,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,653,2,0,664,664,,,
v1_15_2,0.1,1000000,5,248131594,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,656,6,0,662,662,,,
v1_15_2,0.1,1000000,5,248131594,mastery,att_free_3,mastery:att_free_3,1126,0,0,,1126,,,
v1_15_2,0.1,1000000,5,248131594,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,1130,21,0,1151,1151,,,
v1_15_2,0.1,1000000,5,248131594,mastery,att_free_2,mastery:att_free_2,1160,2,0,1162,1162,,,
v1_15_2,0.1,1000000,5,248131594,mastery,att_green,mastery:att_green,1170,4,0,1174,1174,,,
v1_15_2,0.1,1000000,5,248131594,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,0.1,1000000,5,248151594,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,5,248151594,mastery,att_yellow,mastery:att_yellow,536,7,0,543,543,,,
v1_15_2,0.1,1000000,5,248151594,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,1829,0,0,,1829,,,
v1_15_2,0.1,1000000,5,248151594,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,15116,1,0,15119,15119,,,
v1_15_2,0.1,1000000,5,248151594,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,15118,0,0,,15118,,,
v1_15_2,0.1,1000000,5,248151594,mastery,att_free_2,mastery:att_free_2,38298,1,0,38299,38299,,,
v1_15_2,0.1,1000000,5,248151594,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,38305,0,0,,38305,,,
v1_15_2,0.1,1000000,5,248151594,mastery,att_free_3,mastery:att_free_3,38309,0,0,,38309,,,
v1_15_2,0.1,1000000,5,248151594,knowledge_banking,haz_green,knowledge_banking:haz_green,38314,50,0,38369,38369,,,
v1_15_2,0.1,1000000,6,1915669724,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,6,1915669724,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,537,0,0,,537,,,
v1_15_2,0.1,1000000,6,1915669724,mastery,att_free_3,mastery:att_free_3,542,25,0,574,574,,,
v1_15_2,0.1,1000000,6,1915669724,mastery,att_yellow,mastery:att_yellow,674,0,0,,674,,,
v1_15_2,0.1,1000000,6,1915669724,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,4448,0,0,,4448,,,
v1_15_2,0.1,1000000,6,1915669724,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,4454,6,0,4700,4700,,,
v1_15_2,0.1,1000000,6,1915669724,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,4456,5,0,4699,4699,,,
v1_15_2,0.1,1000000,6,1915669724,mastery,att_free_2,mastery:att_free_2,644554,26,0,644592,644592,,,
v1_15_2,0.1,1000000,6,1915689724,mastery,att_free_1,mastery:att_free_1,533,0,0,,533,,,
v1_15_2,0.1,1000000,6,1915689724,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,538,0,0,,538,,,
v1_15_2,0.1,1000000,6,1915689724,mastery,att_free_3,mastery:att_free_3,544,39,0,585,585,,,
v1_15_2,0.1,1000000,6,1915689724,mastery,att_yellow,mastery:att_yellow,608,3,0,611,611,,,
v1_15_2,0.1,1000000,6,1915689724,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,830,1,0,832,832,,,
v1_15_2,0.1,1000000,6,1915689724,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,831,0,0,,831,,,
v1_15_2,0.1,1000000,6,1915689724,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,836,0,0,,836,,,
v1_15_2,0.1,1000000,6,1915689724,mastery,att_free_2,mastery:att_free_2,35838,2,0,35840,35840,,,
v1_15_2,0.1,1000000,6,1915689724,mastery,att_green,mastery:att_green,35848,20,0,35868,35868,,,
v1_15_2,0.1,1000000,6,1915689724,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,0.1,1000000,7,1535063093,mastery,att_free_1,mastery:att_free_1,532,1,0,843564,843564,,,
v1_15_2,0.1,1000000,7,1535063093,mastery,att_yellow,mastery:att_yellow,537,0,0,,537,,,
v1_15_2,0.1,1000000,7,1535063093,mastery,att_free_0,mastery:att_free_0,546,0,0,,546,,,
v1_15_2,0.1,1000000,7,1535063093,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,553,0,0,,553,,,
v1_15_2,0.1,1000000,7,1535063093,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,559,1,0,564,564,,,
v1_15_2,0.1,1000000,7,1535063093,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,563,0,0,,563,,,
v1_15_2,0.1,1000000,7,1535063093,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,586,83,0,995364,995364,,,
v1_15_2,0.1,1000000,7,1535063093,knowledge_banking,haz_green,knowledge_banking:haz_green,2109,3,0,731859,731859,,,
v1_15_2,0.1,1000000,7,1535063093,mastery,att_free_2,mastery:att_free_2,233125,0,0,,233125,,,
v1_15_2,0.1,1000000,7,1535083093,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,7,1535083093,mastery,att_yellow,mastery:att_yellow,536,11,0,547,547,,,
v1_15_2,0.1,1000000,7,1535083093,mastery,att_free_0,mastery:att_free_0,554,0,0,,554,,,
v1_15_2,0.1,1000000,7,1535083093,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,559,0,0,,559,,,
v1_15_2,0.1,1000000,7,1535083093,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,565,33,0,631,631,,,
v1_15_2,0.1,1000000,7,1535083093,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,566,32,0,630,630,,,
v1_15_2,0.1,1000000,7,1535083093,mastery,att_green,mastery:att_green,795,34,0,829,829,,,
v1_15_2,0.1,1000000,7,1535083093,mastery,att_free_2,mastery:att_free_2,836,0,0,,836,,,
v1_15_2,0.1,1000000,7,1535083093,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,0.1,1000000,7,1535083093,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,,0,0,,,,,
v1_15_2,0.1,1000000,8,1154456462,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,8,1154456462,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,539,67,0,932775,932775,,,
v1_15_2,0.1,1000000,8,1154456462,mastery,att_free_2,mastery:att_free_2,21093,5,0,21098,21098,,,
v1_15_2,0.1,1000000,8,1154456462,mastery,att_green,mastery:att_green,21105,14,0,21119,21119,,,
v1_15_2,0.1,1000000,8,1154456462,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,21312,6,0,21324,21324,,,
v1_15_2,0.1,1000000,8,1154456462,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,21313,6,0,21325,21325,,,
v1_15_2,0.1,1000000,8,1154456462,knowledge_banking,haz_green,knowledge_banking:haz_green,21335,0,0,,21335,,,
v1_15_2,0.1,1000000,8,1154476462,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,8,1154476462,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,701,4,0,59235,59235,,,
v1_15_2,0.1,1000000,8,1154476462,knowledge_banking,haz_green,knowledge_banking:haz_green,21961,0,0,,21961,,,
v1_15_2,0.1,1000000,8,1154476462,mastery,att_free_2,mastery:att_free_2,63820,14,0,63834,63834,,,
v1_15_2,0.1,1000000,8,1154476462,mastery,att_yellow,mastery:att_yellow,63921,20,0,63941,63941,,,
v1_15_2,0.1,1000000,8,1154476462,mastery,att_free_0,mastery:att_free_0,63951,0,0,,63951,,,
v1_15_2,0.1,1000000,8,1154476462,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,63956,0,0,,63956,,,
v1_15_2,0.1,1000000,8,1154476462,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,63962,13,0,63988,63988,,,
v1_15_2,0.1,1000000,8,1154476462,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,63963,13,0,63989,63989,,,
v1_15_2,0.1,1000000,8,1154476462,mastery,att_green,mastery:att_green,64006,0,0,,64006,,,
v1_15_2,0.1,1000000,8,1154476462,end_state_activation,,end_state_activation,64006,799999,0,799999,799999,,,
v1_15_2,0.1,1000000,9,674510944,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,0.1,1000000,9,674510944,mastery,att_yellow,mastery:att_yellow,536,14,0,550,550,,,
v1_15_2,0.1,1000000,9,674510944,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,6649,0,0,,6649,,,
v1_15_2,0.1,1000000,9,674510944,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,6654,0,0,,6654,,,
v1_15_2,0.1,1000000,9,674510944,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,6657,7,0,6664,6664,,,
v1_15_2,0.1,1000000,9,674510944,knowledge_banking,haz_green,knowledge_banking:haz_green,63530,0,0,,63530,,,
v1_15_2,0.1,1000000,9,674510944,mastery,att_free_3,mastery:att_free_3,63535,0,0,,63535,,,
v1_15_2,0.1,1000000,9,674510944,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,63539,11,0,63552,63552,,,
v1_15_2,0.1,1000000,9,674510944,mastery,att_free_2,mastery:att_free_2,598048,17,0,598065,598065,,,
v1_15_2,0.1,1000000,9,674510944,mastery,att_green,mastery:att_green,598072,0,0,,598072,,,
v1_15_2,0.1,1000000,9,674510944,end_state_activation,,end_state_activation,598072,79,0,7,7,,,
v1_15_2,0.1,1000000,9,674530944,mastery,att_free_3,mastery:att_free_3,533,18,0,554,554,,,
v1_15_2,0.1,1000000,9,674530944,mastery,att_free_1,mastery:att_free_1,568,0,0,,568,,,
v1_15_2,0.1,1000000,9,674530944,mastery,att_yellow,mastery:att_yellow,572,1,0,573,573,,,
v1_15_2,0.1,1000000,9,674530944,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,2012,0,0,,2012,,,
v1_15_2,0.1,1000000,9,674530944,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,2018,8,0,2034,2034,,,
v1_15_2,0.1,1000000,9,674530944,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,2019,8,0,2035,2035,,,
v1_15_2,0.1,1000000,9,674530944,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,58913,17,0,58930,58930,,,
v1_15_2,0.1,1000000,9,674530944,mastery,att_free_2,mastery:att_free_2,58937,8,0,58945,58945,,,
v1_15_2,0.1,1000000,9,674530944,mastery,att_green,mastery:att_green,58954,11,0,3975,3975,,,
v1_15_2,0.1,1000000,9,674530944,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,1.0,1000000,10,10,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,1.0,1000000,10,10,mastery,att_yellow,mastery:att_yellow,536,10,0,546,546,,,
v1_15_2,1.0,1000000,10,10,mastery,att_free_0,mastery:att_free_0,553,0,0,,553,,,
v1_15_2,1.0,1000000,10,10,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,558,0,0,,558,,,
v1_15_2,1.0,1000000,10,10,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,563,6,0,589,589,,,
v1_15_2,1.0,1000000,10,10,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,567,19,0,602,602,,,
v1_15_2,1.0,1000000,10,10,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,677,4,0,58446,58446,,,
v1_15_2,1.0,1000000,10,10,mastery,att_free_2,mastery:att_free_2,58759,4,0,58763,58763,,,
v1_15_2,1.0,1000000,10,10,mastery,att_green,mastery:att_green,58770,13,0,58783,58783,,,
v1_15_2,1.0,1000000,10,10,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,1.0,1000000,10,20010,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,1.0,1000000,10,20010,mastery,att_yellow,mastery:att_yellow,536,5,0,541,541,,,
v1_15_2,1.0,1000000,10,20010,mastery,att_free_0,mastery:att_free_0,550,0,0,,550,,,
v1_15_2,1.0,1000000,10,20010,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,555,0,0,,555,,,
v1_15_2,1.0,1000000,10,20010,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,563,3,0,569,569,,,
v1_15_2,1.0,1000000,10,20010,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,564,3,0,570,570,,,
v1_15_2,1.0,1000000,10,20010,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,601,40,0,534706,534706,,,
v1_15_2,1.0,1000000,10,20010,knowledge_banking,haz_green,knowledge_banking:haz_green,59326,0,0,,59326,,,
v1_15_2,1.0,1000000,10,20010,mastery,att_free_2,mastery:att_free_2,543556,4,0,543560,543560,,,
v1_15_2,1.0,1000000,10,20010,mastery,att_green,mastery:att_green,543567,8,0,91,91,,,
v1_15_2,1.0,1000000,10,20010,end_state_activation,,end_state_activation,543567,108,0,15,15,,,
v1_15_2,1.0,1000000,11,1010,mastery,att_free_1,mastery:att_free_1,532,0,0,,532,,,
v1_15_2,1.0,1000000,11,1010,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,537,0,0,,537,,,
v1_15_2,1.0,1000000,11,1010,mastery,att_free_3,mastery:att_free_3,541,1,0,542,542,,,
v1_15_2,1.0,1000000,11,1010,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,586,1,0,587,587,,,
v1_15_2,1.0,1000000,11,1010,mastery,att_free_0,mastery:att_free_0,598,28,0,12,12,,,
v1_15_2,1.0,1000000,11,1010,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,626,2,0,628,628,,,
v1_15_2,1.0,1000000,11,1010,mastery,att_yellow,mastery:att_yellow,645,12,0,657,657,,,
v1_15_2,1.0,1000000,11,1010,mastery,att_green,mastery:att_green,9324,0,0,,9324,,,
v1_15_2,1.0,1000000,11,1010,knowledge_banking,haz_green,knowledge_banking:haz_green,,0,0,,,,,
v1_15_2,1.0,1000000,11,1010,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,,0,0,,,,,
v1_15_2,1.0,1000000,11,21010,mastery,att_free_1,mastery:att_free_1,532,1,0,374780,374780,,,
