i_cost,i_steps,i_run_idx,j_cost,j_steps,j_run_idx,d_order,d_content,d_xref,d_conf,d_composite,same_cell
0.1,80000,3,10.0,20000,6,0.600000,0.615385,1.000000,0.518059,0.683361,0
0.1,80000,3,10.0,20000,7,0.287879,0.142857,1.000000,0.395835,0.456643,0
0.1,80000,3,10.0,20000,8,0.464286,0.384615,1.000000,0.357214,0.551529,0
0.1,80000,3,10.0,20000,9,0.527778,0.307692,1.000000,0.299442,0.533728,0
0.1,80000,3,10.0,80000,0,0.393939,0.142857,1.000000,0.347660,0.471114,0
0.1,80000,3,10.0,80000,1,0.272727,0.200000,1.000000,0.257103,0.432458,0
0.1,80000,3,10.0,80000,2,0.357143,0.428571,1.000000,0.629137,0.603713,0
0.1,80000,3,10.0,80000,3,0.436364,0.312500,0.750000,0.594270,0.523283,0
0.1,80000,3,10.0,80000,4,0.424242,0.142857,1.000000,0.334996,0.475524,0
0.1,80000,3,10.0,80000,5,0.378788,0.250000,1.000000,0.522831,0.537905,0
0.1,80000,3,10.0,80000,6,0.454545,0.200000,1.000000,0.302742,0.489322,0
0.1,80000,3,10.0,80000,7,0.333333,0.200000,1.000000,0.293895,0.456807,0
0.1,80000,3,10.0,80000,8,0.269231,0.133333,0.500000,0.602119,0.376171,0
0.1,80000,3,10.0,80000,9,0.227273,0.200000,1.000000,0.268711,0.423996,0
0.1,80000,3,10.0,160000,0,0.439394,0.294118,1.000000,0.421716,0.538807,0
0.1,80000,3,10.0,160000,1,0.410256,0.235294,0.750000,0.434030,0.457395,0
0.1,80000,3,10.0,160000,2,0.454545,0.142857,1.000000,0.335175,0.483144,0
0.1,80000,3,10.0,160000,3,0.439394,0.142857,1.000000,0.017136,0.399847,0
0.1,80000,3,10.0,160000,4,0.636364,0.294118,1.000000,0.444466,0.593737,0
0.1,80000,3,10.0,160000,5,0.435897,0.187500,0.666667,0.571213,0.465319,0
0.1,80000,3,10.0,160000,6,0.318182,0.200000,1.000000,0.243740,0.440481,0
0.1,80000,3,10.0,160000,7,0.378788,0.076923,1.000000,0.052936,0.377162,0
0.1,80000,3,10.0,160000,8,0.333333,0.333333,1.000000,0.449135,0.528950,0
0.1,80000,3,10.0,160000,9,0.560606,0.200000,1.000000,0.338215,0.524705,0
0.1,80000,4,0.1,80000,5,0.348485,0.250000,1.000000,0.529461,0.531986,1
0.1,80000,4,0.1,80000,6,0.371795,0.235294,0.666667,0.285453,0.389802,1
0.1,80000,4,0.1,80000,7,0.378788,0.250000,1.000000,0.479317,0.527026,1
0.1,80000,4,0.1,80000,8,0.348485,0.250000,1.000000,0.403840,0.500581,1
0.1,80000,4,0.1,80000,9,0.454545,0.294118,1.000000,0.390469,0.534783,1
0.1,80000,4,0.1,160000,0,0.397436,0.235294,0.666667,0.236546,0.383986,0
0.1,80000,4,0.1,160000,1,0.205128,0.235294,0.666667,0.290363,0.349363,0
0.1,80000,4,0.1,160000,2,0.428571,0.529412,1.000000,0.489860,0.611961,0
0.1,80000,4,0.1,160000,3,0.371795,0.277778,0.750000,0.213953,0.403381,0
0.1,80000,4,0.1,160000,4,0.484848,0.250000,1.000000,0.419428,0.538569,0
0.1,80000,4,0.1,160000,5,0.363636,0.333333,1.000000,0.189718,0.471672,0
0.1,80000,4,0.1,160000,6,0.243590,0.187500,0.500000,0.430390,0.340370,0
0.1,80000,4,0.1,160000,7,0.381818,0.312500,0.666667,0.495635,0.464155,0
0.1,80000,4,0.1,160000,8,0.346154,0.235294,0.666667,0.145198,0.348328,0
0.1,80000,4,0.1,160000,9,0.454545,0.250000,1.000000,0.288835,0.498345,0
0.1,80000,4,0.5,20000,0,0.200000,0.687500,1.000000,0.727159,0.653665,0
0.1,80000,4,0.5,20000,1,0.311111,0.333333,1.000000,0.789313,0.608439,0
0.1,80000,4,0.5,20000,2,0.380952,0.533333,1.000000,0.738017,0.663076,0
0.1,80000,4,0.5,20000,3,0.303030,0.200000,1.000000,0.499705,0.500684,0
0.1,80000,4,0.5,20000,4,0.311111,0.333333,1.000000,0.755721,0.600041,0
0.1,80000,4,0.5,20000,5,0.277778,0.437500,1.000000,0.679173,0.598613,0
0.1,80000,4,0.5,20000,6,0.272727,0.200000,1.000000,0.518696,0.497856,0
0.1,80000,4,0.5,20000,7,0.423077,0.187500,0.500000,0.513332,0.405977,0
0.1,80000,4,0.5,20000,8,0.333333,0.625000,1.000000,0.832350,0.697671,0
0.1,80000,4,0.5,20000,9,0.236364,0.312500,0.666667,0.718225,0.483439,0
0.1,80000,4,0.5,80000,0,0.363636,0.250000,1.000000,0.487524,0.525290,0
0.1,80000,4,0.5,80000,1,0.318182,0.250000,1.000000,0.418353,0.496634,0
0.1,80000,4,0.5,80000,2,0.469697,0.250000,1.000000,0.419055,0.534688,0
0.1,80000,4,0.5,80000,3,0.355556,0.333333,1.000000,0.778716,0.616901,0
0.1,80000,4,0.5,80000,4,0.439394,0.250000,1.000000,0.488660,0.544514,0
0.1,80000,4,0.5,80000,5,0.423077,0.187500,0.666667,0.282485,0.389932,0
0.1,80000,4,0.5,80000,6,0.424242,0.250000,1.000000,0.469978,0.536055,0
0.1,80000,4,0.5,80000,7,0.377778,0.333333,1.000000,0.672054,0.595791,0
0.1,80000,4,0.5,80000,8,0.444444,0.375000,1.000000,0.754302,0.643437,0
0.1,80000,4,0.5,80000,9,0.348485,0.294118,1.000000,0.442647,0.521312,0
0.1,80000,4,0.5,160000,0,0.363636,0.294118,1.000000,0.440415,0.524542,0
0.1,80000,4,0.5,160000,1,0.346154,0.187500,0.500000,0.346500,0.345038,0
0.1,80000,4,0.5,160000,2,0.320513,0.277778,0.750000,0.101940,0.362558,0
0.1,80000,4,0.5,160000,3,0.333333,0.294118,1.000000,0.422505,0.512489,0
0.1,80000,4,0.5,160000,4,0.303030,0.294118,1.000000,0.316324,0.478368,0
0.1,80000,4,0.5,160000,5,0.256410,0.187500,0.500000,0.430213,0.343531,0
0.1,80000,4,0.5,160000,6,0.230769,0.235294,0.666667,0.288095,0.355206,0
0.1,80000,4,0.5,160000,7,0.384615,0.125000,0.000000,0.133003,0.160655,0
0.1,80000,4,0.5,160000,8,0.469697,0.250000,1.000000,0.429614,0.537328,0
0.1,80000,4,0.5,160000,9,0.424242,0.250000,1.000000,0.401017,0.518815,0
0.1,80000,4,1.0,20000,0,0.300000,0.666667,1.000000,0.844498,0.702791,0
0.1,80000,4,1.0,20000,1,0.378788,0.250000,1.000000,0.517478,0.536566,0
0.1,80000,4,1.0,20000,2,0.200000,0.625000,1.000000,0.734630,0.639907,0
0.1,80000,4,1.0,20000,3,0.214286,0.466667,1.000000,0.842981,0.630983,0
0.1,80000,4,1.0,20000,4,0.333333,0.411765,1.000000,0.692616,0.609429,0
0.1,80000,4,1.0,20000,5,0.377778,0.333333,1.000000,0.716818,0.606982,0
0.1,80000,4,1.0,20000,6,0.428571,0.500000,1.000000,0.789193,0.679441,0
0.1,80000,4,1.0,20000,7,0.400000,0.333333,1.000000,0.747188,0.620130,0
0.1,80000,4,1.0,20000,8,0.250000,0.466667,1.000000,0.814506,0.632793,0
0.1,80000,4,1.0,20000,9,0.400000,0.666667,1.000000,0.778421,0.711272,0
0.1,80000,4,1.0,80000,0,0.472222,0.400000,1.000000,0.502325,0.593637,0
0.1,80000,4,1.0,80000,1,0.250000,0.500000,1.000000,0.747624,0.624406,0
0.1,80000,4,1.0,80000,2,0.333333,0.187500,0.666667,0.418093,0.401398,0
0.1,80000,4,1.0,80000,3,0.307692,0.187500,0.500000,0.454727,0.362480,0
0.1,80000,4,1.0,80000,4,0.355556,0.333333,0.500000,0.672784,0.465418,0
0.1,80000,4,1.0,80000,5,0.409091,0.250000,1.000000,0.235161,0.473563,0
0.1,80000,4,1.0,80000,6,0.461538,0.187500,0.666667,0.260393,0.394024,0
0.1,80000,4,1.0,80000,7,0.512821,0.187500,0.500000,0.392204,0.398131,0
0.1,80000,4,1.0,80000,8,0.363636,0.250000,1.000000,0.283386,0.474256,0
0.1,80000,4,1.0,80000,9,0.395604,0.125000,0.000000,0.165620,0.171556,0
0.1,80000,4,1.0,160000,0,0.439394,0.250000,1.000000,0.461187,0.537645,0
0.1,80000,4,1.0,160000,1,0.309091,0.352941,0.750000,0.468395,0.470107,0
0.1,80000,4,1.0,160000,2,0.333333,0.375000,1.000000,0.645039,0.588343,0
0.1,80000,4,1.0,160000,3,0.318182,0.333333,1.000000,0.227118,0.469658,0
0.1,80000,4,1.0,160000,4,0.287879,0.294118,1.000000,0.276827,0.464706,0
0.1,80000,4,1.0,160000,5,0.397436,0.187500,0.500000,0.253327,0.334566,0
0.1,80000,4,1.0,160000,6,0.179487,0.187500,0.500000,0.243945,0.277733,0
0.1,80000,4,1.0,160000,7,0.303030,0.250000,1.000000,0.487471,0.510125,0
0.1,80000,4,1.0,160000,8,0.333333,0.187500,0.500000,0.420239,0.360268,0
0.1,80000,4,1.0,160000,9,0.318182,0.250000,1.000000,0.307027,0.468802,0
0.1,80000,4,2.0,20000,0,0.333333,0.600000,1.000000,0.641174,0.643627,0
0.1,80000,4,2.0,20000,1,0.287879,0.200000,1.000000,0.568438,0.514079,0
0.1,80000,4,2.0,20000,2,0.300000,0.666667,1.000000,0.799326,0.691498,0
0.1,80000,4,2.0,20000,3,0.392857,0.466667,1.000000,0.826273,0.671449,0
0.1,80000,4,2.0,20000,4,0.320513,0.235294,0.666667,0.288605,0.377770,0
0.1,80000,4,2.0,20000,5,0.416667,0.437500,0.666667,0.757490,0.569581,0
0.1,80000,4,2.0,20000,6,0.178571,0.466667,1.000000,0.718255,0.590873,0
0.1,80000,4,2.0,20000,7,0.333333,0.437500,1.000000,0.794520,0.641338,0
0.1,80000,4,2.0,20000,8,0.212121,0.200000,1.000000,0.542236,0.488589,0
0.1,80000,4,2.0,20000,9,0.000000,0.800000,1.000000,0.904094,0.676024,0
0.1,80000,4,2.0,80000,0,0.515152,0.294118,1.000000,0.457400,0.566667,0
0.1,80000,4,2.0,80000,1,0.272727,0.200000,0.000000,0.474831,0.236890,0
0.1,80000,4,2.0,80000,2,0.439394,0.250000,1.000000,0.482181,0.542894,0
0.1,80000,4,2.0,80000,3,0.444444,0.437500,1.000000,0.547779,0.607431,0
0.1,80000,4,2.0,80000,4,0.409091,0.250000,1.000000,0.338399,0.499372,0
0.1,80000,4,2.0,80000,5,0.393939,0.333333,1.000000,0.286523,0.503449,0
0.1,80000,4,2.0,80000,6,0.454545,0.250000,1.000000,0.343663,0.512052,0
0.1,80000,4,2.0,80000,7,0.476190,0.533333,1.000000,0.509311,0.629709,0
0.1,80000,4,2.0,80000,8,0.409091,0.200000,1.000000,0.534038,0.535782,0
0.1,80000,4,2.0,80000,9,0.378788,0.250000,1.000000,0.364091,0.498220,0
0.1,80000,4,2.0,160000,0,0.205128,0.235294,0.666667,0.336231,0.360830,0
0.1,80000,4,2.0,160000,1,0.363636,0.294118,1.000000,0.300457,0.489553,0
0.1,80000,4,2.0,160000,2,0.346154,0.187500,0.500000,0.278165,0.327955,0
0.1,80000,4,2.0,160000,3,0.294872,0.187500,0.500000,0.284332,0.316676,0
0.1,80000,4,2.0,160000,4,0.377778,0.375000,1.000000,0.651565,0.601086,0
0.1,80000,4,2.0,160000,5,0.363636,0.250000,1.000000,0.411283,0.506230,0
0.1,80000,4,2.0,160000,6,0.516484,0.222222,0.500000,0.195357,0.358516,0
0.1,80000,4,2.0,160000,7,0.212121,0.250000,1.000000,0.285917,0.437010,0
0.1,80000,4,2.0,160000,8,0.217949,0.187500,0.500000,0.355415,0.315216,0
0.1,80000,4,2.0,160000,9,0.454545,0.250000,1.000000,0.456032,0.540144,0
0.1,80000,4,5.0,20000,0,0.318182,0.250000,1.000000,0.602851,0.542758,0
0.1,80000,4,5.0,20000,1,0.000000,0.800000,1.000000,0.925443,0.681361,0
0.1,80000,4,5.0,20000,2,0.311111,0.333333,1.000000,0.693409,0.584463,0
0.1,80000,4,5.0,20000,3,0.333333,0.533333,1.000000,0.676490,0.635789,0
0.1,80000,4,5.0,20000,4,0.200000,0.625000,1.000000,0.799010,0.656002,0
0.1,80000,4,5.0,20000,5,0.348485,0.250000,1.000000,0.487058,0.521386,0
0.1,80000,4,5.0,20000,6,0.000000,0.466667,0.500000,0.809020,0.443922,0
0.1,80000,4,5.0,20000,7,0.392857,0.500000,1.000000,0.697570,0.647607,0
0.1,80000,4,5.0,20000,8,0.378788,0.250000,1.000000,0.318318,0.486776,0
0.1,80000,4,5.0,20000,9,0.651515,0.294118,1.000000,0.401061,0.586674,0
0.1,80000,4,5.0,80000,0,0.348485,0.250000,1.000000,0.440809,0.509823,0
0.1,80000,4,5.0,80000,1,0.303030,0.250000,1.000000,0.441154,0.498546,0
0.1,80000,4,5.0,80000,2,0.141026,0.187500,0.500000,0.415045,0.310893,0
0.1,80000,4,5.0,80000,3,0.294872,0.235294,0.666667,0.249110,0.361486,0
0.1,80000,4,5.0,80000,4,0.100000,0.687500,1.000000,0.586580,0.593520,0
0.1,80000,4,5.0,80000,5,0.363636,0.250000,1.000000,0.284612,0.474562,0
0.1,80000,4,5.0,80000,6,0.277778,0.437500,0.666667,0.509102,0.472762,0
0.1,80000,4,5.0,80000,7,0.454545,0.312500,0.666667,0.495927,0.482410,0
0.1,80000,4,5.0,80000,8,0.515152,0.294118,1.000000,0.396978,0.551562,0
0.1,80000,4,5.0,80000,9,0.393939,0.250000,1.000000,0.431961,0.518975,0
0.1,80000,4,5.0,160000,0,0.393939,0.250000,1.000000,0.279836,0.480944,0
0.1,80000,4,5.0,160000,1,0.287879,0.250000,0.333333,0.443270,0.328621,0
0.1,80000,4,5.0,160000,2,0.287879,0.250000,1.000000,0.423114,0.490248,0
0.1,80000,4,5.0,160000,3,0.318182,0.294118,1.000000,0.411726,0.506006,0
0.1,80000,4,5.0,160000,4,0.692308,0.235294,0.750000,0.221417,0.474755,0
0.1,80000,4,5.0,160000,5,0.303030,0.250000,1.000000,0.299005,0.463009,0
0.1,80000,4,5.0,160000,6,0.282051,0.235294,0.666667,0.303603,0.371904,0
0.1,80000,4,5.0,160000,7,0.409091,0.294118,1.000000,0.356647,0.514964,0
0.1,80000,4,5.0,160000,8,0.435897,0.187500,0.500000,0.379676,0.375768,0
0.1,80000,4,5.0,160000,9,0.333333,0.250000,1.000000,0.277298,0.465158,0
0.1,80000,4,10.0,20000,0,0.393939,0.250000,1.000000,0.251130,0.473767,0
0.1,80000,4,10.0,20000,1,0.500000,0.466667,1.000000,0.686611,0.663319,0
0.1,80000,4,10.0,20000,2,0.133333,0.600000,1.000000,0.917176,0.662627,0
0.1,80000,4,10.0,20000,3,0.400000,0.375000,1.000000,0.721541,0.624135,0
0.1,80000,4,10.0,20000,4,0.277778,0.437500,1.000000,0.659121,0.593600,0
0.1,80000,4,10.0,20000,5,0.622222,0.333333,1.000000,0.724798,0.670088,0
0.1,80000,4,10.0,20000,6,0.300000,0.666667,1.000000,0.902949,0.717404,0
0.1,80000,4,10.0,20000,7,0.378788,0.250000,1.000000,0.434607,0.515849,0
0.1,80000,4,10.0,20000,8,0.464286,0.466667,1.000000,0.724241,0.663798,0
0.1,80000,4,10.0,20000,9,0.361111,0.400000,1.000000,0.693208,0.613580,0
0.1,80000,4,10.0,80000,0,0.393939,0.250000,1.000000,0.503126,0.536766,0
0.1,80000,4,10.0,80000,1,0.269231,0.187500,0.500000,0.414028,0.342690,0
0.1,80000,4,10.0,80000,2,0.222222,0.400000,1.000000,0.678471,0.575173,0
0.1,80000,4,10.0,80000,3,0.348485,0.294118,0.500000,0.684281,0.456721,0
0.1,80000,4,10.0,80000,4,0.272727,0.250000,1.000000,0.368502,0.472807,0
0.1,80000,4,10.0,80000,5,0.409091,0.333333,1.000000,0.275497,0.504480,0
0.1,80000,4,10.0,80000,6,0.303030,0.294118,1.000000,0.456938,0.513521,0
0.1,80000,4,10.0,80000,7,0.272727,0.294118,1.000000,0.307759,0.468651,0
0.1,80000,4,10.0,80000,8,0.256410,0.235294,0.666667,0.367749,0.381530,0
0.1,80000,4,10.0,80000,9,0.153846,0.187500,0.500000,0.463665,0.326253,0
0.1,80000,4,10.0,160000,0,0.371795,0.277778,0.750000,0.038543,0.359529,0
0.1,80000,4,10.0,160000,1,0.500000,0.315789,0.800000,0.251221,0.466753,0
0.1,80000,4,10.0,160000,2,0.575758,0.250000,1.000000,0.425589,0.562837,0
0.1,80000,4,10.0,160000,3,0.439394,0.250000,1.000000,0.422229,0.527906,0
0.1,80000,4,10.0,160000,4,0.461538,0.277778,0.750000,0.091605,0.395230,0
0.1,80000,4,10.0,160000,5,0.307692,0.176471,0.333333,0.172517,0.247503,0
0.1,80000,4,10.0,160000,6,0.409091,0.294118,1.000000,0.339131,0.510585,0
0.1,80000,4,10.0,160000,7,0.500000,0.200000,1.000000,0.436684,0.534171,0
0.1,80000,4,10.0,160000,8,0.236364,0.312500,0.666667,0.502552,0.429521,0
0.1,80000,4,10.0,160000,9,0.621212,0.294118,1.000000,0.421988,0.584329,0
0.1,80000,5,0.1,80000,6,0.393939,0.250000,1.000000,0.589983,0.558481,1
0.1,80000,5,0.1,80000,7,0.363636,0.142857,1.000000,0.349570,0.464016,1
0.1,80000,5,0.1,80000,8,0.424242,0.142857,1.000000,0.341442,0.477135,1
0.1,80000,5,0.1,80000,9,0.423077,0.071429,0.000000,0.344466,0.209743,1
0.1,80000,5,0.1,160000,0,0.512821,0.133333,0.500000,0.571332,0.429371,0
0.1,80000,5,0.1,160000,1,0.333333,0.250000,1.000000,0.557285,0.535155,0
0.1,80000,5,0.1,160000,2,0.250000,0.466667,1.000000,0.544293,0.565240,0
0.1,80000,5,0.1,160000,3,0.378788,0.294118,1.000000,0.540579,0.553371,0
0.1,80000,5,0.1,160000,4,0.469697,0.142857,1.000000,0.319718,0.483068,0
0.1,80000,5,0.1,160000,5,0.358974,0.133333,0.500000,0.559821,0.388032,0
0.1,80000,5,0.1,160000,6,0.333333,0.200000,1.000000,0.355420,0.472188,0
0.1,80000,5,0.1,160000,7,0.400000,0.333333,1.000000,0.554357,0.571923,0
0.1,80000,5,0.1,160000,8,0.333333,0.133333,0.500000,0.532562,0.374807,0
0.1,80000,5,0.1,160000,9,0.409091,0.142857,1.000000,0.335431,0.471845,0
0.1,80000,5,0.5,20000,0,0.333333,0.538462,1.000000,0.645550,0.629336,0
0.1,80000,5,0.5,20000,1,0.333333,0.230769,1.000000,0.307653,0.467939,0
0.1,80000,5,0.5,20000,2,0.190476,0.461538,1.000000,0.445444,0.524365,0
0.1,80000,5,0.5,20000,3,0.318182,0.076923,1.000000,0.077032,0.368034,0
0.1,80000,5,0.5,20000,4,0.333333,0.230769,1.000000,0.419704,0.495952,0
0.1,80000,5,0.5,20000,5,0.285714,0.466667,1.000000,0.616116,0.592124,0
0.1,80000,5,0.5,20000,6,0.106061,0.076923,1.000000,0.225822,0.352201,0
0.1,80000,5,0.5,20000,7,0.469697,0.200000,1.000000,0.478417,0.537029,0
0.1,80000,5,0.5,20000,8,0.200000,0.571429,1.000000,0.501512,0.568235,0
0.1,80000,5,0.5,20000,9,0.311111,0.333333,1.000000,0.646914,0.572840,0
0.1,80000,5,0.5,80000,0,0.409091,0.142857,1.000000,0.348166,0.475029,0
0.1,80000,5,0.5,80000,1,0.272727,0.142857,1.000000,0.289154,0.426184,0
0.1,80000,5,0.5,80000,2,0.484848,0.142857,1.000000,0.131624,0.439832,0
0.1,80000,5,0.5,80000,3,0.377778,0.230769,1.000000,0.336330,0.486219,0
0.1,80000,5,0.5,80000,4,0.333333,0.142857,1.000000,0.278282,0.438618,0
0.1,80000,5,0.5,80000,5,0.384615,0.071429,0.500000,0.350258,0.326576,0
0.1,80000,5,0.5,80000,6,0.409091,0.142857,1.000000,0.416838,0.492197,0
0.1,80000,5,0.5,80000,7,0.355556,0.230769,1.000000,0.388540,0.493716,0
0.1,80000,5,0.5,80000,8,0.200000,0.285714,1.000000,0.274232,0.439987,0
0.1,80000,5,0.5,80000,9,0.212121,0.200000,1.000000,0.340877,0.438250,0
0.1,80000,5,0.5,160000,0,0.256410,0.071429,0.000000,0.322018,0.162464,0
0.1,80000,5,0.5,160000,1,0.303030,0.200000,1.000000,0.294074,0.449276,0
0.1,80000,5,0.5,160000,2,0.128205,0.187500,0.666667,0.544460,0.381708,0
0.1,80000,5,0.5,160000,3,0.243590,0.071429,0.000000,0.223014,0.134508,0
0.1,80000,5,0.5,160000,4,0.287879,0.200000,1.000000,0.356814,0.461173,0
0.1,80000,5,0.5,160000,5,0.318182,0.200000,1.000000,0.353054,0.467809,0
0.1,80000,5,0.5,160000,6,0.294872,0.133333,0.500000,0.553627,0.370458,0
0.1,80000,5,0.5,160000,7,0.484848,0.250000,1.000000,0.531401,0.566562,0
0.1,80000,5,0.5,160000,8,0.363636,0.142857,1.000000,0.272700,0.444798,0
0.1,80000,5,0.5,160000,9,0.287879,0.142857,1.000000,0.350029,0.445191,0
0.1,80000,5,1.0,20000,0,0.000000,0.615385,1.000000,0.381001,0.499097,0
0.1,80000,5,1.0,20000,1,0.393939,0.142857,1.000000,0.440764,0.494390,0
0.1,80000,5,1.0,20000,2,0.200000,0.571429,1.000000,0.660724,0.608038,0
0.1,80000,5,1.0,20000,3,0.464286,0.384615,1.000000,0.352241,0.550286,0
0.1,80000,5,1.0,20000,4,0.418182,0.214286,0.500000,0.645222,0.444422,0
0.1,80000,5,1.0,20000,5,0.400000,0.230769,1.000000,0.265798,0.474142,0
0.1,80000,5,1.0,20000,6,0.464286,0.428571,1.000000,0.565221,0.614520,0
0.1,80000,5,1.0,20000,7,0.511111,0.230769,1.000000,0.390040,0.532980,0
0.1,80000,5,1.0,20000,8,0.214286,0.384615,1.000000,0.370651,0.492388,0
0.1,80000,5,1.0,20000,9,0.000000,0.714286,1.000000,0.700864,0.603787,0
0.1,80000,5,1.0,80000,0,0.428571,0.428571,1.000000,0.557671,0.603704,0
0.1,80000,5,1.0,80000,1,0.138889,0.307692,0.000000,0.436570,0.220788,0
0.1,80000,5,1.0,80000,2,0.243590,0.071429,0.500000,0.449503,0.316130,0
0.1,80000,5,1.0,80000,3,0.348485,0.200000,1.000000,0.407609,0.489024,0
0.1,80000,5,1.0,80000,4,0.305556,0.357143,1.000000,0.378822,0.510380,0
0.1,80000,5,1.0,80000,5,0.333333,0.142857,1.000000,0.301306,0.444374,0
0.1,80000,5,1.0,80000,6,0.393939,0.200000,1.000000,0.335165,0.482276,0
0.1,80000,5,1.0,80000,7,0.560606,0.200000,1.000000,0.342808,0.525854,0
0.1,80000,5,1.0,80000,8,0.318182,0.142857,1.000000,0.317918,0.444739,0
0.1,80000,5,1.0,80000,9,0.606061,0.250000,1.000000,0.567684,0.605936,0
0.1,80000,5,1.0,160000,0,0.454545,0.142857,1.000000,0.290393,0.471949,0
0.1,80000,5,1.0,160000,1,0.200000,0.266667,0.666667,0.472556,0.401472,0
0.1,80000,5,1.0,160000,2,0.222222,0.285714,1.000000,0.328633,0.459142,0
0.1,80000,5,1.0,160000,3,0.272727,0.250000,1.000000,0.539717,0.515611,0
0.1,80000,5,1.0,160000,4,0.205128,0.071429,0.000000,0.307800,0.146089,0
0.1,80000,5,1.0,160000,5,0.500000,0.200000,1.000000,0.362107,0.515527,0
0.1,80000,5,1.0,160000,6,0.242424,0.200000,1.000000,0.350394,0.448205,0
0.1,80000,5,1.0,160000,7,0.439394,0.142857,1.000000,0.235983,0.454559,0
0.1,80000,5,1.0,160000,8,0.484848,0.200000,1.000000,0.319704,0.501138,0
0.1,80000,5,1.0,160000,9,0.363636,0.142857,1.000000,0.286955,0.448362,0
0.1,80000,5,2.0,20000,0,0.100000,0.642857,1.000000,0.477521,0.555094,0
0.1,80000,5,2.0,20000,1,0.060606,0.076923,1.000000,0.252145,0.347419,0
0.1,80000,5,2.0,20000,2,0.000000,0.615385,1.000000,0.467069,0.520613,0
0.1,80000,5,2.0,20000,3,0.357143,0.384615,1.000000,0.484077,0.556459,0
0.1,80000,5,2.0,20000,4,0.257576,0.250000,1.000000,0.560571,0.517037,0
0.1,80000,5,2.0,20000,5,0.222222,0.357143,0.500000,0.679847,0.439803,0
0.1,80000,5,2.0,20000,6,0.428571,0.384615,1.000000,0.391391,0.551145,0
0.1,80000,5,2.0,20000,7,0.285714,0.466667,1.000000,0.697435,0.612454,0
0.1,80000,5,2.0,20000,8,0.227273,0.076923,1.000000,0.248769,0.388241,0
0.1,80000,5,2.0,20000,9,0.333333,0.769231,1.000000,0.439160,0.635431,0
0.1,80000,5,2.0,80000,0,0.409091,0.200000,1.000000,0.322348,0.482860,0
0.1,80000,5,2.0,80000,1,0.377778,0.333333,1.000000,0.589208,0.575080,0
0.1,80000,5,2.0,80000,2,0.454545,0.142857,1.000000,0.211131,0.452133,0
0.1,80000,5,2.0,80000,3,0.285714,0.466667,1.000000,0.577670,0.582513,0
0.1,80000,5,2.0,80000,4,0.333333,0.142857,1.000000,0.272370,0.437140,0
0.1,80000,5,2.0,80000,5,0.500000,0.250000,1.000000,0.491815,0.560454,0
0.1,80000,5,2.0,80000,6,0.469697,0.142857,1.000000,0.308642,0.480299,0
0.1,80000,5,2.0,80000,7,0.133333,0.571429,1.000000,0.499219,0.550995,0
0.1,80000,5,2.0,80000,8,0.454545,0.076923,1.000000,0.117450,0.412230,0
0.1,80000,5,2.0,80000,9,0.515152,0.142857,1.000000,0.373061,0.507767,0
0.1,80000,5,2.0,160000,0,0.243590,0.133333,0.500000,0.539640,0.354141,0
0.1,80000,5,2.0,160000,1,0.257576,0.200000,1.000000,0.295047,0.438156,0
0.1,80000,5,2.0,160000,2,0.333333,0.200000,1.000000,0.350980,0.471078,0
0.1,80000,5,2.0,160000,3,0.363636,0.200000,1.000000,0.317121,0.470189,0
0.1,80000,5,2.0,160000,4,0.236364,0.153846,0.000000,0.298856,0.172266,0
0.1,80000,5,2.0,160000,5,0.318182,0.142857,1.000000,0.342416,0.450864,0
0.1,80000,5,2.0,160000,6,0.530303,0.333333,1.000000,0.554375,0.604503,0
0.1,80000,5,2.0,160000,7,0.287879,0.142857,1.000000,0.294946,0.431420,0
0.1,80000,5,2.0,160000,8,0.196970,0.200000,1.000000,0.381474,0.444611,0
0.1,80000,5,2.0,160000,9,0.530303,0.142857,1.000000,0.306210,0.494843,0
0.1,80000,5,5.0,20000,0,0.454545,0.142857,1.000000,0.289734,0.471784,0
0.1,80000,5,5.0,20000,1,0.000000,0.857143,1.000000,0.762143,0.654821,0
0.1,80000,5,5.0,20000,2,0.422222,0.230769,1.000000,0.385428,0.509605,0
0.1,80000,5,5.0,20000,3,0.190476,0.461538,1.000000,0.389768,0.510446,0
0.1,80000,5,5.0,20000,4,0.095238,0.461538,0.000000,0.346720,0.225874,0
0.1,80000,5,5.0,20000,5,0.333333,0.142857,1.000000,0.204687,0.420219,0
0.1,80000,5,5.0,20000,6,0.400000,0.600000,1.000000,0.714634,0.678658,0
0.1,80000,5,5.0,20000,7,0.107143,0.428571,1.000000,0.399571,0.483821,0
0.1,80000,5,5.0,20000,8,0.181818,0.142857,1.000000,0.356057,0.420183,0
0.1,80000,5,5.0,20000,9,0.515152,0.200000,1.000000,0.403558,0.529677,0
0.1,80000,5,5.0,80000,0,0.363636,0.142857,1.000000,0.391327,0.474455,0
0.1,80000,5,5.0,80000,1,0.318182,0.142857,1.000000,0.167227,0.407067,0
0.1,80000,5,5.0,80000,2,0.287879,0.200000,1.000000,0.305385,0.448316,0
0.1,80000,5,5.0,80000,3,0.205128,0.133333,0.500000,0.608694,0.361789,0
0.1,80000,5,5.0,80000,4,0.000000,0.642857,1.000000,0.621160,0.566004,0
0.1,80000,5,5.0,80000,5,0.287879,0.142857,1.000000,0.357865,0.447150,0
