arch,run_idx,seed,hazard_cost,num_steps,object_id,closest_approach_step,closest_approach_distance,phase_at_approach,goal_relevant,pre_threshold_entries
,,,,,haz_unaff_1,636196,5.09902,3,False,0
,,,,,haz_unaff_0,636196,5.0,3,False,0
,,,,,haz_yellow,636231,3.316625,3,True,1
,,,,,haz_green,636288,7.874008,3,False,0
,,,,,haz_green,637263,8.062258,3,False,0
,,,,,haz_unaff_0,637263,3.741657,3,False,0
,,,,,haz_blue,636987,5.196152,3,False,0
,,,,,haz_yellow,637731,2.44949,3,True,1
,,,,,haz_unaff_2,636987,5.656854,3,False,0
,,,,,haz_blue,637729,5.477226,3,False,0
,,,,,haz_unaff_1,638820,3.162278,3,False,0
