arch,run_idx,seed,hazard_cost,flag_id,flag_type,flag_set_step
free_1,532,0,0,,532,,,
v1_13_8,0.1,1000000,0,202358875,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,538,0,0,,538,,,
v1_13_8,0.1,1000000,0,202358875,mastery,att_free_3,mastery:att_free_3,542,41,0,587,587,,,
v1_13_8,0.1,1000000,0,202358875,mastery,att_free_2,mastery:att_free_2,626,12,0,38828,38828,,,
v1_13_8,0.1,1000000,0,202358875,mastery,att_green,mastery:att_green,645,18,0,270550,270550,,,
v1_13_8,0.1,1000000,0,202358875,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,38629,9,0,38671,38671,,,
v1_13_8,0.1,1000000,0,202358875,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,38634,18,0,38655,38655,,,
v1_13_8,0.1,1000000,0,202358875,knowledge_banking,haz_green,knowledge_banking:haz_green,38679,1,0,38680,38680,,,
v1_13_8,0.1,1000000,0,202358875,mastery,att_yellow,mastery:att_yellow,364904,5,0,364909,364909,,,
v1_13_8,0.1,1000000,1,1869897005,mastery,att_free_1,mastery:att_free_1,531,0,0,,531,,,
v1_13_8,0.1,1000000,1,1869897005,mastery,att_yellow,mastery:att_yellow,536,0,0,,536,,,
v1_13_8,0.1,1000000,1,1869897005,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,663,1,0,388934,388934,,,
v1_13_8,0.1,1000000,1,1869897005,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,39790,0,0,,39790,,,
v1_13_8,0.1,1000000,1,1869897005,mastery,att_free_3,mastery:att_free_3,39796,3,0,39800,39800,,,
v1_13_8,0.1,1000000,1,1869897005,threat,haz_green,threat:haz_green,39861,2,1,297168,297168,735417,knowledge_banking:haz_green,
v1_13_8,0.1,1000000,1,1869897005,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,39883,0,0,,39883,,,
v1_13_8,0.1,1000000,1,1869897005,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,39887,12,0,39899,39899,,,
v1_13_8,0.1,1000000,1,1869897005,mastery,att_free_2,mastery:att_free_2,119594,3,0,119597,119597,,,
v1_13_8,0.1,1000000,1,1869897005,mastery,att_green,mastery:att_green,735417,0,0,,735417,,,
v1_13_8,0.1,1000000,1,1869897005,threat,haz_unaff_2,threat:haz_unaff_2,297168,0,0,,297168,,,
v1_13_8,0.1,1000000,2,1489290374,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13_8,0.1,1000000,2,1489290374,mastery,att_yellow,mastery:att_yellow,534,5,0,539,539,,,
v1_13_8,0.1,1000000,2,1489290374,mastery,att_free_0,mastery:att_free_0,547,0,0,,547,,,
v1_13_8,0.1,1000000,2,1489290374,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,555,0,0,,555,,,
v1_13_8,0.1,1000000,2,1489290374,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,559,0,0,,559,,,
v1_13_8,0.1,1000000,2,1489290374,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,563,27,0,590,590,,,
v1_13_8,0.1,1000000,2,1489290374,mastery,att_green,mastery:att_green,614,31,0,647,647,,,
