arch,hazard_cost,num_steps,run_idx,seed,flag_type,flag_coord,flag_id,flag_set_step,confirming_observations,disconfirming_observations,last_confirmation_step,last_observation_step,transformed_at_step,derived_knowledge_flag_id,derived_from_threat_flag_id
v1_1,0.1,20000,3,963595800,threat,"(14, 14)","threat:(14, 14)",1205,1,1,1877,2193,2193,"knowledge_banking:(14, 14)",
v1_1,0.1,20000,3,963595800,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1821,85,0,19795,19795,,,
v1_1,0.1,20000,3,963595800,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",1822,81,0,19796,19796,,,
v1_1,0.1,20000,3,963595800,threat,"(5, 9)","threat:(5, 9)",1877,0,1,,2832,2832,"knowledge_banking:(5, 9)",
v1_1,0.1,20000,3,963595800,mastery,"(3, 3)","mastery:(3, 3)",2193,395,0,19565,19565,,,
v1_1,0.1,20000,3,963595800,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2815,249,0,16861,16861,,,"threat:(14, 14)"
v1_1,0.1,20000,3,963595800,mastery,"(15, 16)","mastery:(15, 16)",2832,343,0,16820,16820,,,
v1_1,0.1,20000,3,963595800,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",5355,82,0,19797,19797,,,"threat:(5, 9)"
v1_1,0.1,20000,3,963595800,mastery,"(11, 5)","mastery:(11, 5)",6683,77,0,18671,18671,,,
v1_1,0.1,20000,3,963595800,end_state_activation,,end_state_activation,6683,13316,0,19999,19999,,,
v1_1,0.1,20000,3,963595800,end_state_banking,"(18, 5)","end_state_banking:(18, 5)",7882,8,0,12904,12904,,,
v1_1,0.1,20000,4,582989169,mastery,"(4, 15)","mastery:(4, 15)",338,131,0,18190,18190,,,
v1_1,0.1,20000,4,582989169,mastery,"(3, 3)","mastery:(3, 3)",815,482,0,7995,7995,,,
v1_1,0.1,20000,4,582989169,mastery,"(9, 10)","mastery:(9, 10)",1020,142,0,19758,19758,,,
v1_1,0.1,20000,4,582989169,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1101,265,0,19983,19983,,,
v1_1,0.1,20000,4,582989169,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",1104,286,0,19984,19984,,,
v1_1,0.1,20000,4,582989169,mastery,"(11, 5)","mastery:(11, 5)",3551,147,0,8353,8353,,,
v1_1,0.1,20000,4,582989169,threat,"(5, 9)","threat:(5, 9)",6427,0,1,,9856,9856,"knowledge_banking:(5, 9)",
v1_1,0.1,20000,4,582989169,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",9833,23,0,10501,10501,,,
v1_1,0.1,20000,4,582989169,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",9834,22,0,10502,10502,,,
v1_1,0.1,20000,4,582989169,mastery,"(15, 16)","mastery:(15, 16)",9856,56,0,9980,9980,,,
v1_1,0.1,20000,4,582989169,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",10811,140,0,19991,19991,,,"threat:(5, 9)"
v1_1,0.1,20000,5,103043651,mastery,"(4, 15)","mastery:(4, 15)",600,44,0,9712,9712,,,
v1_1,0.1,20000,5,103043651,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4466,198,0,9964,9964,,,
v1_1,0.1,20000,5,103043651,threat,"(6, 8)","threat:(6, 8)",4467,3,1,7815,11430,11430,"knowledge_banking:(6, 8)",
v1_1,0.1,20000,5,103043651,threat,"(5, 9)","threat:(5, 9)",4761,2,1,7815,10552,10552,"knowledge_banking:(5, 9)",
v1_1,0.1,20000,5,103043651,threat,"(14, 13)","threat:(14, 13)",7814,1,1,7815,10126,10126,"knowledge_banking:(14, 13)",
v1_1,0.1,20000,5,103043651,threat,"(14, 14)","threat:(14, 14)",7815,0,1,,10069,10069,"knowledge_banking:(14, 14)",
v1_1,0.1,20000,5,103043651,mastery,"(11, 5)","mastery:(11, 5)",10069,13,0,11997,11997,,,
v1_1,0.1,20000,5,103043651,mastery,"(9, 10)","mastery:(9, 10)",10126,24,0,10174,10174,,,
v1_1,0.1,20000,5,103043651,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",10399,42,0,11129,11129,,,"threat:(14, 14)"
v1_1,0.1,20000,5,103043651,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",10400,43,0,11130,11130,,,"threat:(14, 13)"
v1_1,0.1,20000,5,103043651,mastery,"(15, 16)","mastery:(15, 16)",10552,113,0,11212,11212,,,
v1_1,0.1,20000,5,103043651,mastery,"(16, 3)","mastery:(16, 3)",11430,15,0,19974,19974,,,
v1_1,0.1,20000,6,1869920668,threat,"(6, 8)","threat:(6, 8)",649,1,0,12000,12000,,,
v1_1,0.1,20000,6,1869920668,mastery,"(9, 10)","mastery:(9, 10)",656,25,0,712,712,,,
v1_1,0.1,20000,6,1869920668,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",796,658,0,19736,19736,,,
v1_1,0.1,20000,6,1869920668,mastery,"(15, 16)","mastery:(15, 16)",840,47,0,18880,18880,,,
v1_1,0.1,20000,6,1869920668,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",945,273,0,19639,19639,,,
v1_1,0.1,20000,6,1869920668,mastery,"(4, 15)","mastery:(4, 15)",2140,310,0,14850,14850,,,
v1_1,0.1,20000,7,1389975150,mastery,"(4, 15)","mastery:(4, 15)",338,1,0,340,340,,,
v1_1,0.1,20000,7,1389975150,mastery,"(9, 10)","mastery:(9, 10)",408,472,0,19998,19998,,,
v1_1,0.1,20000,7,1389975150,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",535,33,0,19379,19379,,,
v1_1,0.1,20000,7,1389975150,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",536,57,0,19442,19442,,,
v1_1,0.1,20000,7,1389975150,threat,"(14, 14)","threat:(14, 14)",699,1,1,1348,1348,704,"knowledge_banking:(14, 14)",
v1_1,0.1,20000,7,1389975150,mastery,"(15, 16)","mastery:(15, 16)",704,782,0,18004,18004,,,
v1_1,0.1,20000,7,1389975150,threat,"(14, 13)","threat:(14, 13)",1348,0,1,,2323,2323,"knowledge_banking:(14, 13)",
v1_1,0.1,20000,7,1389975150,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",1351,369,0,18027,18027,,,"threat:(14, 14)"
v1_1,0.1,20000,7,1389975150,mastery,"(11, 5)","mastery:(11, 5)",2323,224,0,19007,19007,,,
v1_1,0.1,20000,7,1389975150,mastery,"(3, 3)","mastery:(3, 3)",2823,2,0,5789,5789,,,
v1_1,0.1,20000,7,1389975150,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3223,453,0,19815,19815,,,
v1_1,0.1,20000,7,1389975150,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",6870,573,0,18376,18376,,,"threat:(14, 13)"
v1_1,0.1,20000,7,1389975150,mastery,"(16, 3)","mastery:(16, 3)",11842,173,0,18914,18914,,,
v1_1,0.1,20000,7,1389975150,end_state_activation,,end_state_activation,11842,8157,0,19999,19999,,,
v1_1,0.1,20000,7,1389975150,end_state_banking,"(17, 15)","end_state_banking:(17, 15)",18007,0,0,,18007,,,
v1_1,0.1,20000,8,1009368519,mastery,"(4, 15)","mastery:(4, 15)",430,25,0,2926,2926,,,
v1_1,0.1,20000,8,1009368519,mastery,"(9, 10)","mastery:(9, 10)",2516,180,0,3782,3782,,,
v1_1,0.1,20000,8,1009368519,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2567,65,0,3833,3833,,,
v1_1,0.1,20000,8,1009368519,threat,"(5, 9)","threat:(5, 9)",2575,2,1,8653,8653,3903,"knowledge_banking:(5, 9)",
v1_1,0.1,20000,8,1009368519,threat,"(5, 8)","threat:(5, 8)",2576,1,1,8653,8653,8420,"knowledge_banking:(5, 8)",
v1_1,0.1,20000,8,1009368519,mastery,"(11, 5)","mastery:(11, 5)",3903,69,0,8571,8571,,,
v1_1,0.1,20000,8,1009368519,mastery,"(16, 3)","mastery:(16, 3)",8420,3,0,8428,8428,,,
v1_1,0.1,20000,8,1009368519,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",8650,380,0,19898,19898,,,
v1_1,0.1,20000,8,1009368519,threat,"(14, 14)","threat:(14, 14)",8653,0,1,,8658,8658,"knowledge_banking:(14, 14)",
v1_1,0.1,20000,8,1009368519,mastery,"(15, 16)","mastery:(15, 16)",8658,6,0,12832,12832,,,
v1_1,0.1,20000,8,1009368519,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",8671,376,0,17065,17065,,,"threat:(14, 14)"
v1_1,0.1,20000,9,628761888,mastery,"(4, 15)","mastery:(4, 15)",342,485,0,12316,12316,,,
v1_1,0.1,20000,9,628761888,mastery,"(3, 3)","mastery:(3, 3)",1523,60,0,12805,12805,,,
v1_1,0.1,20000,9,628761888,mastery,"(16, 3)","mastery:(16, 3)",1592,847,0,19682,19682,,,
v1_1,0.1,20000,9,628761888,mastery,"(11, 5)","mastery:(11, 5)",3809,26,0,9703,9703,,,
v1_1,0.1,20000,9,628761888,mastery,"(9, 10)","mastery:(9, 10)",5050,61,0,12268,12268,,,
v1_1,0.1,20000,9,628761888,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",5714,47,0,9168,9168,,,
v1_1,0.1,20000,9,628761888,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",5715,42,0,9169,9169,,,
v1_1,0.1,20000,9,628761888,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",5719,1,0,9141,9141,,,
v1_1,0.5,20000,0,1998205159,mastery,"(4, 15)","mastery:(4, 15)",850,447,0,11186,11186,,,
v1_1,0.5,20000,0,1998205159,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",11231,24,0,19381,19381,,,
v1_1,0.5,20000,0,1998205159,mastery,"(11, 5)","mastery:(11, 5)",11359,21,0,15449,15449,,,
v1_1,0.5,20000,0,1998205159,mastery,"(9, 10)","mastery:(9, 10)",11412,61,0,19374,19374,,,
v1_1,0.5,20000,0,1998205159,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",11430,158,0,19450,19450,,,
v1_1,0.5,20000,0,1998205159,threat,"(5, 9)","threat:(5, 9)",11783,1,0,12000,12000,,,
v1_1,0.5,20000,1,1518259641,mastery,"(4, 15)","mastery:(4, 15)",380,855,0,11580,11580,,,
v1_1,0.5,20000,1,1518259641,mastery,"(9, 10)","mastery:(9, 10)",1182,76,0,16666,16666,,,
v1_1,0.5,20000,1,1518259641,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1219,39,0,16295,16295,,,
v1_1,0.5,20000,1,1518259641,mastery,"(3, 3)","mastery:(3, 3)",1387,69,0,15663,15663,,,
v1_1,0.5,20000,1,1518259641,mastery,"(11, 5)","mastery:(11, 5)",1797,6,0,19857,19857,,,
v1_1,0.5,20000,1,1518259641,mastery,"(16, 3)","mastery:(16, 3)",1836,153,0,19998,19998,,,
v1_1,0.5,20000,1,1518259641,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2546,29,0,18414,18414,,,
v1_1,0.5,20000,1,1518259641,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2547,28,0,18415,18415,,,
v1_1,0.5,20000,1,1518259641,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",15551,7,0,15565,15565,,,
v1_1,0.5,20000,1,1518259641,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",15552,6,0,15566,15566,,,
v1_1,0.5,20000,2,1137653010,mastery,"(4, 15)","mastery:(4, 15)",358,11,0,7810,7810,,,
v1_1,0.5,20000,2,1137653010,mastery,"(15, 16)","mastery:(15, 16)",978,1245,0,19914,19914,,,
v1_1,0.5,20000,2,1137653010,mastery,"(9, 10)","mastery:(9, 10)",7848,54,0,8450,8450,,,
v1_1,0.5,20000,2,1137653010,mastery,"(11, 5)","mastery:(11, 5)",7953,137,0,8461,8461,,,
v1_1,0.5,20000,2,1137653010,mastery,"(16, 3)","mastery:(16, 3)",8494,403,0,18524,18524,,,
v1_1,0.5,20000,2,1137653010,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",8611,55,0,18667,18667,,,
v1_1,0.5,20000,2,1137653010,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",8612,56,0,18666,18666,,,
v1_1,0.5,20000,3,657707492,mastery,"(4, 15)","mastery:(4, 15)",396,224,0,9558,9558,,,
v1_1,0.5,20000,3,657707492,mastery,"(9, 10)","mastery:(9, 10)",1020,137,0,7876,7876,,,
v1_1,0.5,20000,3,657707492,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",1549,54,0,7623,7623,,,
v1_1,0.5,20000,3,657707492,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",1550,55,0,7624,7624,,,
v1_1,0.5,20000,3,657707492,mastery,"(11, 5)","mastery:(11, 5)",3773,92,0,10981,10981,,,
v1_1,0.5,20000,3,657707492,mastery,"(15, 16)","mastery:(15, 16)",3944,101,0,17718,17718,,,
v1_1,0.5,20000,3,657707492,mastery,"(3, 3)","mastery:(3, 3)",6323,34,0,10529,10529,,,
v1_1,0.5,20000,3,657707492,mastery,"(16, 3)","mastery:(16, 3)",8260,25,0,8426,8426,,,
v1_1,0.5,20000,3,657707492,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",8640,26,0,9854,9854,,,
v1_1,0.5,20000,3,657707492,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",8641,24,0,9853,9853,,,
v1_1,0.5,20000,3,657707492,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",8647,10,0,9801,9801,,,
v1_1,0.5,20000,3,657707492,end_state_activation,,end_state_activation,8647,11352,0,19999,19999,,,
v1_1,0.5,20000,4,277100861,mastery,"(4, 15)","mastery:(4, 15)",624,1114,0,10182,10182,,,
v1_1,0.5,20000,4,277100861,mastery,"(11, 5)","mastery:(11, 5)",2401,22,0,2445,2445,,,
v1_1,0.5,20000,4,277100861,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2938,24,0,19838,19838,,,
v1_1,0.5,20000,4,277100861,mastery,"(9, 10)","mastery:(9, 10)",3068,17,0,3102,3102,,,
v1_1,0.5,20000,4,277100861,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3527,227,0,19841,19841,,,
v1_1,0.5,20000,4,277100861,mastery,"(15, 16)","mastery:(15, 16)",3660,27,0,19862,19862,,,
v1_1,0.5,20000,4,277100861,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",10261,0,0,,10261,,,
v1_1,0.5,20000,4,277100861,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",10262,0,0,,10262,,,
v1_1,0.5,20000,4,277100861,mastery,"(3, 3)","mastery:(3, 3)",10643,20,0,11191,11191,,,
v1_1,0.5,20000,4,277100861,mastery,"(16, 3)","mastery:(16, 3)",11882,494,0,14292,14292,,,
v1_1,0.5,20000,5,1944638991,mastery,"(4, 15)","mastery:(4, 15)",374,3,0,7452,7452,,,
v1_1,0.5,20000,5,1944638991,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1247,68,0,4851,4851,,,
v1_1,0.5,20000,5,1944638991,mastery,"(3, 3)","mastery:(3, 3)",1299,263,0,6151,6151,,,
v1_1,0.5,20000,5,1944638991,mastery,"(9, 10)","mastery:(9, 10)",2094,5,0,11352,11352,,,
v1_1,0.5,20000,5,1944638991,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2115,307,0,17899,17899,,,
v1_1,0.5,20000,5,1944638991,threat,"(5, 8)","threat:(5, 8)",2120,2,0,12000,12000,,,
v1_1,0.5,20000,5,1944638991,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",7518,62,0,11950,11950,,,
v1_1,0.5,20000,5,1944638991,threat,"(14, 14)","threat:(14, 14)",7539,0,1,,7726,7726,"knowledge_banking:(14, 14)",
v1_1,0.5,20000,5,1944638991,mastery,"(15, 16)","mastery:(15, 16)",7726,173,0,11804,11804,,,
v1_1,0.5,20000,5,1944638991,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",8259,270,0,11927,11927,,,"threat:(14, 14)"
v1_1,0.5,20000,6,1564032360,mastery,"(4, 15)","mastery:(4, 15)",342,3,0,348,348,,,
v1_1,0.5,20000,6,1564032360,mastery,"(9, 10)","mastery:(9, 10)",396,671,0,16146,16146,,,
v1_1,0.5,20000,6,1564032360,mastery,"(15, 16)","mastery:(15, 16)",1520,367,0,15642,15642,,,
v1_1,0.5,20000,6,1564032360,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2595,3,0,5271,5271,,,
v1_1,0.5,20000,6,1564032360,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",2596,3,0,5272,5272,,,
v1_1,0.5,20000,6,1564032360,mastery,"(3, 3)","mastery:(3, 3)",3001,11,0,3023,3023,,,
v1_1,0.5,20000,6,1564032360,mastery,"(11, 5)","mastery:(11, 5)",3139,24,0,3255,3255,,,
v1_1,0.5,20000,6,1564032360,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",3427,27,0,5293,5293,,,
v1_1,0.5,20000,6,1564032360,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",5547,300,0,16171,16171,,,
v1_1,0.5,20000,6,1564032360,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",5548,306,0,16172,16172,,,
v1_1,0.5,20000,6,1564032360,mastery,"(16, 3)","mastery:(16, 3)",16488,4,0,16496,16496,,,
v1_1,0.5,20000,6,1564032360,end_state_activation,,end_state_activation,16488,3511,0,19999,19999,,,
v1_1,0.5,20000,7,1183425729,mastery,"(11, 5)","mastery:(11, 5)",1191,492,0,18733,18733,,,
v1_1,0.5,20000,7,1183425729,mastery,"(9, 10)","mastery:(9, 10)",2144,279,0,19746,19746,,,
v1_1,0.5,20000,7,1183425729,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2197,558,0,18791,18791,,,
v1_1,0.5,20000,7,1183425729,threat,"(6, 8)","threat:(6, 8)",2517,0,1,,3599,3599,"knowledge_banking:(6, 8)",
v1_1,0.5,20000,7,1183425729,mastery,"(16, 3)","mastery:(16, 3)",2802,14,0,3026,3026,,,
v1_1,0.5,20000,7,1183425729,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",3512,1081,0,10982,10982,,,
v1_1,0.5,20000,7,1183425729,mastery,"(3, 3)","mastery:(3, 3)",3599,53,0,7007,7007,,,
v1_1,0.5,20000,7,1183425729,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3943,521,0,17805,17805,,,"threat:(6, 8)"
v1_1,0.5,20000,7,1183425729,mastery,"(4, 15)","mastery:(4, 15)",4320,45,0,6300,6300,,,
v1_1,0.5,20000,7,1183425729,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",4418,8,0,5610,5610,,,
v1_1,0.5,20000,7,1183425729,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",4419,8,0,5609,5609,,,
v1_1,0.5,20000,7,1183425729,mastery,"(15, 16)","mastery:(15, 16)",4430,311,0,6162,6162,,,
v1_1,0.5,20000,7,1183425729,end_state_activation,,end_state_activation,4430,15569,0,19999,19999,,,
v1_1,0.5,20000,7,1183425729,end_state_banking,"(9, 12)","end_state_banking:(9, 12)",6348,20,0,11704,11704,,,
v1_1,0.5,20000,8,703480211,mastery,"(4, 15)","mastery:(4, 15)",656,461,0,3036,3036,,,
v1_1,0.5,20000,8,703480211,mastery,"(9, 10)","mastery:(9, 10)",3238,110,0,7850,7850,,,
v1_1,0.5,20000,8,703480211,mastery,"(11, 5)","mastery:(11, 5)",3561,34,0,7977,7977,,,
v1_1,0.5,20000,8,703480211,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3665,311,0,7781,7781,,,
v1_1,0.5,20000,8,703480211,threat,"(14, 13)","threat:(14, 13)",3686,0,1,,7991,7991,"knowledge_banking:(14, 13)",
v1_1,0.5,20000,8,703480211,mastery,"(15, 16)","mastery:(15, 16)",3718,331,0,7720,7720,,,
v1_1,0.5,20000,8,703480211,mastery,"(3, 3)","mastery:(3, 3)",7991,474,0,19191,19191,,,
v1_1,0.5,20000,9,322873580,mastery,"(4, 15)","mastery:(4, 15)",340,179,0,19978,19978,,,
v1_1,0.5,20000,9,322873580,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",447,198,0,18129,18129,,,
v1_1,0.5,20000,9,322873580,threat,"(5, 8)","threat:(5, 8)",796,1,1,7681,7681,2181,"knowledge_banking:(5, 8)",
v1_1,0.5,20000,9,322873580,mastery,"(9, 10)","mastery:(9, 10)",914,305,0,18136,18136,,,
v1_1,0.5,20000,9,322873580,mastery,"(11, 5)","mastery:(11, 5)",1101,371,0,15959,15959,,,
v1_1,0.5,20000,9,322873580,mastery,"(3, 3)","mastery:(3, 3)",2181,119,0,9595,9595,,,
v1_1,0.5,20000,9,322873580,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",2466,116,0,17960,17960,,,"threat:(5, 8)"
v1_1,0.5,20000,9,322873580,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2467,123,0,17963,17963,,,
v1_1,0.5,20000,9,322873580,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",7290,307,0,19868,19868,,,
v1_1,0.5,20000,9,322873580,threat,"(14, 14)","threat:(14, 14)",7681,1,1,12000,13560,13560,"knowledge_banking:(14, 14)",
v1_1,0.5,20000,9,322873580,mastery,"(16, 3)","mastery:(16, 3)",13560,3,0,19326,19326,,,
v1_1,0.5,20000,9,322873580,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",16727,40,0,19897,19897,,,"threat:(14, 14)"
v1_1,1.0,20000,0,1646092181,mastery,"(4, 15)","mastery:(4, 15)",446,192,0,18040,18040,,,
v1_1,1.0,20000,0,1646092181,mastery,"(9, 10)","mastery:(9, 10)",3300,474,0,19078,19078,,,
v1_1,1.0,20000,0,1646092181,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",3748,2,0,5230,5230,,,
v1_1,1.0,20000,0,1646092181,mastery,"(3, 3)","mastery:(3, 3)",3829,80,0,5521,5521,,,
v1_1,1.0,20000,0,1646092181,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",5187,23,0,8831,8831,,,
v1_1,1.0,20000,1,1265485550,mastery,"(4, 15)","mastery:(4, 15)",610,31,0,19612,19612,,,
v1_1,1.0,20000,1,1265485550,mastery,"(15, 16)","mastery:(15, 16)",906,133,0,15392,15392,,,
v1_1,1.0,20000,1,1265485550,mastery,"(16, 3)","mastery:(16, 3)",2516,9,0,2534,2534,,,
v1_1,1.0,20000,1,1265485550,mastery,"(9, 10)","mastery:(9, 10)",2840,20,0,15888,15888,,,
